block,first_iter,iters,elapsed_ns,avg_ns,mismatches
0,0,100000,33538867,335.389,0
1,100000,100000,33475206,334.752,0
2,200000,100000,33523620,335.236,0
3,300000,100000,33515101,335.151,0
4,400000,100000,33463704,334.637,0
5,500000,100000,33471372,334.714,0
6,600000,100000,33472915,334.729,0
7,700000,100000,33566610,335.666,0
8,800000,100000,33544758,335.448,0
9,900000,100000,33576253,335.763,0
10,1000000,100000,33471384,334.714,0
11,1100000,100000,33607656,336.077,0
12,1200000,100000,33608929,336.089,0
13,1300000,100000,33464058,334.641,0
14,1400000,100000,33672120,336.721,0
15,1500000,100000,33558829,335.588,0
16,1600000,100000,33472068,334.721,0
17,1700000,100000,33479922,334.799,0
18,1800000,100000,33504475,335.045,0
19,1900000,100000,33469758,334.698,0
20,2000000,100000,33569418,335.694,0
21,2100000,100000,33471637,334.716,0
22,2200000,100000,33463800,334.638,0
23,2300000,100000,33515862,335.159,0
24,2400000,100000,33463291,334.633,0
25,2500000,100000,33471246,334.712,0
26,2600000,100000,33479388,334.794,0
27,2700000,100000,33505225,335.052,0
28,2800000,100000,33475908,334.759,0
29,2900000,100000,33571596,335.716,0
30,3000000,100000,33475849,334.758,0
31,3100000,100000,33571092,335.711,0
32,3200000,100000,33472170,334.722,0
33,3300000,100000,33466447,334.664,0
34,3400000,100000,33585384,335.854,0
35,3500000,100000,33565866,335.659,0
36,3600000,100000,33466447,334.664,0
37,3700000,100000,33483930,334.839,0
38,3800000,100000,33558030,335.580,0
39,3900000,100000,33550489,335.505,0
40,4000000,100000,33581592,335.816,0
41,4100000,100000,33665688,336.657,0
42,4200000,100000,33470869,334.709,0
43,4300000,100000,33578574,335.786,0
44,4400000,100000,33532248,335.322,0
45,4500000,100000,33557965,335.580,0
46,4600000,100000,33577044,335.770,0
47,4700000,100000,33653184,336.532,0
48,4800000,100000,33576847,335.768,0
49,4900000,100000,33503334,335.033,0
50,5000000,100000,33471846,334.718,0
51,5100000,100000,33479413,334.794,0
52,5200000,100000,33508932,335.089,0
53,5300000,100000,33469722,334.697,0
54,5400000,100000,33474205,334.742,0
55,5500000,100000,33482112,334.821,0
56,5600000,100000,33559908,335.599,0
57,5700000,100000,33482719,334.827,0
58,5800000,100000,33632862,336.329,0
59,5900000,100000,33471732,334.717,0
60,6000000,100000,33573985,335.740,0
61,6100000,100000,33464172,334.642,0
62,6200000,100000,33470154,334.702,0
63,6300000,100000,33569953,335.700,0
64,6400000,100000,33472002,334.720,0
65,6500000,100000,33596148,335.961,0
66,6600000,100000,33472033,334.720,0
67,6700000,100000,33463362,334.634,0
68,6800000,100000,33670968,336.710,0
69,6900000,100000,33660289,336.603,0
70,7000000,100000,33560766,335.608,0
71,7100000,100000,33620640,336.206,0
72,7200000,100000,33594463,335.945,0
73,7300000,100000,33471834,334.718,0
74,7400000,100000,33473574,334.736,0
75,7500000,100000,33567733,335.677,0
76,7600000,100000,33463794,334.638,0
77,7700000,100000,33576954,335.770,0
78,7800000,100000,33469885,334.699,0
79,7900000,100000,33474384,334.744,0
80,8000000,100000,33472206,334.722,0
81,8100000,100000,33464287,334.643,0
82,8200000,100000,33481572,334.816,0
83,8300000,100000,33696708,336.967,0
84,8400000,100000,33664693,336.647,0
85,8500000,100000,33480030,334.800,0
86,8600000,100000,33464862,334.649,0
87,8700000,100000,33514627,335.146,0
88,8800000,100000,33485580,334.856,0
89,8900000,100000,33471072,334.711,0
90,9000000,100000,33559069,335.591,0
91,9100000,100000,33481542,334.815,0
92,9200000,100000,33525174,335.252,0
93,9300000,100000,33610063,336.101,0
94,9400000,100000,33502032,335.020,0
95,9500000,100000,33484182,334.842,0
96,9600000,100000,33491191,334.912,0
97,9700000,100000,33505260,335.053,0
98,9800000,100000,33544746,335.447,0
99,9900000,100000,33614503,336.145,0
100,10000000,100000,33480090,334.801,0
101,10100000,100000,33463854,334.639,0
102,10200000,100000,33576973,335.770,0
103,10300000,100000,33551736,335.517,0
104,10400000,100000,33550362,335.504,0
105,10500000,100000,33483577,334.836,0
