time_h,avg_ns
0.000000929,334.499
0.000001858,334.426
0.000002803,340.033
0.000003741,337.625
0.000004669,334.407
0.000005614,340.121
0.000006543,334.412
0.000007472,334.409
0.000008414,339.212
0.000009343,334.421
0.000010272,334.415
0.000011209,337.321
0.000012138,334.412
0.000013067,334.409
0.000014002,336.611
0.000014931,334.421
0.000015860,334.405
0.000016797,337.374
0.000017726,334.422
0.000018655,334.396
0.000019591,336.892
0.000020520,334.410
0.000021448,334.403
0.000022390,339.029
0.000023319,334.428
0.000024248,334.408
0.000025181,335.986
0.000026110,334.423
0.000027039,334.406
0.000027975,336.711
0.000028904,334.465
0.000029833,334.411
0.000030773,338.560
0.000031702,334.417
0.000032640,337.618
0.000033575,336.831
0.000034504,334.411
0.000035433,334.403
0.000036366,335.918
0.000037295,334.424
0.000038224,334.411
0.000039158,336.064
0.000040096,337.625
0.000041024,334.398
0.000041962,337.579
0.000042900,337.620
0.000043829,334.415
0.000044763,336.284
0.000045692,334.414
0.000046621,334.402
0.000047554,335.892
0.000048483,334.418
0.000049421,337.611
0.000050356,336.547
0.000051284,334.425
0.000052213,334.412
0.000053150,337.126
0.000054079,334.412
0.000055008,334.394
0.000055940,335.815
0.000056870,334.457
0.000057798,334.414
0.000058733,336.301
0.000059670,337.617
0.000060599,334.406
0.000061532,335.860
0.000062470,337.621
0.000063399,334.408
0.000064332,335.800
0.000065261,334.417
0.000066190,334.415
0.000067125,336.785
0.000068054,334.420
0.000068983,334.411
0.000069916,335.956
0.000070845,334.408
0.000071774,334.412
0.000072707,335.796
0.000073636,334.417
0.000074574,337.609
0.000075508,336.256
0.000076437,334.406
0.000077374,337.615
0.000078308,335.968
0.000079237,334.410
0.000080165,334.403
0.000081099,335.990
0.000082028,334.410
0.000082963,336.601
0.000083892,334.424
0.000084821,334.466
0.000085755,336.297
0.000086684,334.427
0.000087613,334.408
0.000088546,335.887
0.000089475,334.412
0.000090404,334.412
0.000091337,336.169
0.000092266,334.425
0.000093195,334.412
0.000094124,334.475
0.000095053,334.433
0.000095995,338.956
0.000096933,337.625
0.000097862,334.400
0.000098806,339.931
0.000099735,334.432
0.000100664,334.408
0.000101605,338.865
0.000102534,334.413
0.000103463,334.405
0.000104405,339.248
0.000105334,334.423
0.000106263,334.406
0.000107197,336.128
0.000108126,334.418
0.000109055,334.415
0.000109990,336.685
0.000110919,334.412
0.000111848,334.408
0.000112784,337.220
0.000113713,334.415
0.000114642,334.408
0.000115576,336.268
0.000116505,334.412
0.000117434,334.407
0.000118367,335.858
0.000119296,334.417
0.000120225,334.416
0.000121160,336.536
0.000122089,334.496
0.000123018,334.413
0.000123955,337.350
0.000124884,334.420
0.000125822,337.620
0.000126792,349.117
0.000127721,334.423
0.000128649,334.400
0.000129584,336.493
0.000130513,334.420
0.000131451,337.625
0.000132384,335.957
0.000133313,334.414
0.000134251,337.614
0.000135184,335.797
0.000136121,337.620
0.000137050,334.411
0.000137985,336.631
0.000138923,337.627
0.000139861,337.612
0.000140795,336.244
0.000141724,334.408
0.000142657,335.851
0.000143586,334.418
0.000144515,334.409
0.000145448,336.000
0.000146377,334.410
0.000147306,334.408
0.000148248,339.004
0.000149177,334.414
0.000150106,334.457
0.000151040,336.426
0.000151969,334.430
0.000152898,334.401
0.000153835,337.472
0.000154764,334.421
0.000155693,334.415
0.000156628,336.621
0.000157566,337.625
0.000158504,337.612
0.000159444,338.299
0.000160382,337.630
0.000161311,334.414
0.000162246,336.662
0.000163175,334.405
0.000164104,334.411
0.000165042,337.972
0.000165971,334.414
0.000166900,334.400
0.000167839,337.882
0.000168777,337.609
0.000169705,334.405
0.000170643,337.626
0.000171572,334.430
0.000172510,337.619
0.000173443,335.866
0.000174372,334.418
0.000175301,334.412
0.000176237,337.149
0.000177166,334.422
0.000178095,334.456
0.000179034,337.865
0.000179963,334.409
0.000180892,334.396
0.000181829,337.537
0.000182758,334.418
0.000183687,334.406
0.000184621,336.347
0.000185550,334.411
0.000186488,337.619
0.000187417,334.497
0.000188346,334.425
0.000189284,337.717
0.000190222,337.649
0.000191151,334.418
0.000192102,342.180
0.000193031,334.421
0.000193960,334.399
0.000194894,336.522
0.000195823,334.422
0.000196752,334.403
0.000197687,336.656
0.000198616,334.426
0.000199545,334.406
0.000200479,336.299
0.000201408,334.413
0.000202337,334.408
0.000203274,337.073
0.000204203,334.432
0.000205136,336.020
0.000206074,337.620
0.000207003,334.405
0.000207939,337.046
0.000208868,334.416
0.000209797,334.403
0.000210730,336.007
0.000211659,334.419
0.000212588,334.407
0.000213522,336.134
0.000214451,334.406
0.000215463,364.578
0.000216399,337.032
0.000217328,334.421
0.000218257,334.412
0.000219193,336.865
0.000220122,334.405
0.000221051,334.413
0.000221988,337.181
0.000222916,334.410
0.000223845,334.411
0.000224781,336.746
0.000225710,334.423
0.000226639,334.412
