block,first_iter,iters,elapsed_ns,avg_ns,mismatches
0,0,10000,3344970,334.497,0
1,10000,10000,3344250,334.425,0
2,20000,10000,3377172,337.717,0
3,30000,10000,3376494,337.649,0
4,40000,10000,3344178,334.418,0
5,50000,10000,3421800,342.180,0
6,60000,10000,3344214,334.421,0
7,70000,10000,3343986,334.399,0
8,80000,10000,3365220,336.522,0
9,90000,10000,3344220,334.422,0
10,100000,10000,3344034,334.403,0
11,110000,10000,3366558,336.656,0
12,120000,10000,3344256,334.426,0
13,130000,10000,3344064,334.406,0
14,140000,10000,3362988,336.299,0
15,150000,10000,3344130,334.413,0
16,160000,10000,3344076,334.408,0
17,170000,10000,3370734,337.073,0
18,180000,10000,3344316,334.432,0
19,190000,10000,3360198,336.020,0
20,200000,10000,3376200,337.620,0
21,210000,10000,3344052,334.405,0
22,220000,10000,3370464,337.046,0
23,230000,10000,3344160,334.416,0
24,240000,10000,3344028,334.403,0
25,250000,10000,3360066,336.007,0
26,260000,10000,3344191,334.419,0
27,270000,10000,3344070,334.407,0
28,280000,10000,3361338,336.134,0
29,290000,10000,3344058,334.406,0
30,300000,10000,3645780,364.578,0
31,310000,10000,3370320,337.032,0
32,320000,10000,3344214,334.421,0
33,330000,10000,3344124,334.412,0
34,340000,10000,3368652,336.865,0
35,350000,10000,3344046,334.405,0
36,360000,10000,3344130,334.413,0
37,370000,10000,3371814,337.181,0
38,380000,10000,3344100,334.410,0
39,390000,10000,3344112,334.411,0
40,400000,10000,3367464,336.746,0
41,410000,10000,3344232,334.423,0
42,420000,10000,3344124,334.412,0
43,430000,10000,3359016,335.902,0
44,440000,10000,3344118,334.412,0
45,450000,10000,3343998,334.400,0
46,460000,10000,3358284,335.828,0
47,470000,10000,3344142,334.414,0
48,480000,10000,3344076,334.408,0
49,490000,10000,3381858,338.186,0
50,500000,10000,3344124,334.412,0
51,510000,10000,3376134,337.613,0
52,520000,10000,3376038,337.604,0
53,530000,10000,3344154,334.415,0
54,540000,10000,3344040,334.404,0
55,550000,10000,3390018,339.002,0
56,560000,10000,3344107,334.411,0
57,570000,10000,3344046,334.405,0
58,580000,10000,3365220,336.522,0
59,590000,10000,3344208,334.421,0
60,600000,10000,3344532,334.453,0
61,610000,10000,3365172,336.517,0
62,620000,10000,3344208,334.421,0
63,630000,10000,3376068,337.607,0
64,640000,10000,3370602,337.060,0
65,650000,10000,3376260,337.626,0
66,660000,10000,3344040,334.404,0
67,670000,10000,3381588,338.159,0
68,680000,10000,3344124,334.412,0
69,690000,10000,3344094,334.409,0
70,700000,10000,3358416,335.842,0
71,710000,10000,3344130,334.413,0
72,720000,10000,3344028,334.403,0
73,730000,10000,3367230,336.723,0
74,740000,10000,3344112,334.411,0
75,750000,10000,3376194,337.619,0
76,760000,10000,3366048,336.605,0
77,770000,10000,3344262,334.426,0
78,780000,10000,3376248,337.625,0
79,790000,10000,3359172,335.917,0
80,800000,10000,3376176,337.618,0
81,810000,10000,3376212,337.621,0
82,820000,10000,3364908,336.491,0
83,830000,10000,3344118,334.412,0
84,840000,10000,3376206,337.621,0
85,850000,10000,3359089,335.909,0
86,860000,10000,3344172,334.417,0
87,870000,10000,3344166,334.417,0
88,880000,10000,3361290,336.129,0
89,890000,10000,3344112,334.411,0
90,900000,10000,3344760,334.476,0
91,910000,10000,3392928,339.293,0
92,920000,10000,3344202,334.420,0
93,930000,10000,3344046,334.405,0
94,940000,10000,3367116,336.712,0
95,950000,10000,3344322,334.432,0
96,960000,10000,3344136,334.414,0
97,970000,10000,3361692,336.169,0
98,980000,10000,3344094,334.409,0
99,990000,10000,3358542,335.854,0
