block,first_iter,iters,elapsed_ns,avg_ns,mismatches
0,0,100000,33520020,335.200,0
1,100000,100000,33477961,334.780,0
2,200000,100000,33485346,334.853,0
3,300000,100000,33463656,334.637,0
4,400000,100000,33653527,336.535,0
5,500000,100000,33479382,334.794,0
6,600000,100000,33522450,335.224,0
7,700000,100000,33469741,334.697,0
8,800000,100000,33572616,335.726,0
9,900000,100000,33471024,334.710,0
10,1000000,100000,33568531,335.685,0
11,1100000,100000,33470988,334.710,0
12,1200000,100000,33462732,334.627,0
13,1300000,100000,33576679,335.767,0
14,1400000,100000,33557958,335.580,0
15,1500000,100000,33539904,335.399,0
16,1600000,100000,33500617,335.006,0
17,1700000,100000,33464010,334.640,0
18,1800000,100000,33471522,334.715,0
19,1900000,100000,33513541,335.135,0
20,2000000,100000,33532992,335.330,0
21,2100000,100000,33463428,334.634,0
22,2200000,100000,33495565,334.956,0
23,2300000,100000,33566370,335.664,0
24,2400000,100000,33467502,334.675,0
25,2500000,100000,33482419,334.824,0
26,2600000,100000,33559236,335.592,0
27,2700000,100000,33511740,335.117,0
28,2800000,100000,33526153,335.262,0
29,2900000,100000,33473622,334.736,0
30,3000000,100000,33482652,334.827,0
31,3100000,100000,33531103,335.311,0
32,3200000,100000,33577374,335.774,0
33,3300000,100000,33561750,335.618,0
34,3400000,100000,33473917,334.739,0
35,3500000,100000,33474474,334.745,0
36,3600000,100000,33473796,334.738,0
37,3700000,100000,33462967,334.630,0
38,3800000,100000,33481920,334.819,0
39,3900000,100000,33564864,335.649,0
40,4000000,100000,33545161,335.452,0
41,4100000,100000,33481140,334.811,0
42,4200000,100000,33463560,334.636,0
43,4300000,100000,33567433,335.674,0
44,4400000,100000,33497106,334.971,0
45,4500000,100000,33566796,335.668,0
46,4600000,100000,33653503,336.535,0
47,4700000,100000,33576900,335.769,0
48,4800000,100000,33565422,335.654,0
49,4900000,100000,33475045,334.750,0
50,5000000,100000,33570054,335.701,0
51,5100000,100000,33570348,335.703,0
52,5200000,100000,33579091,335.791,0
53,5300000,100000,33463926,334.639,0
54,5400000,100000,33550290,335.503,0
55,5500000,100000,33605023,336.050,0
56,5600000,100000,33559686,335.597,0
57,5700000,100000,33469686,334.697,0
58,5800000,100000,33569689,335.697,0
59,5900000,100000,33566778,335.668,0
60,6000000,100000,33652896,336.529,0
61,6100000,100000,33576937,335.769,0
62,6200000,100000,33462546,334.625,0
63,6300000,100000,33577452,335.775,0
64,6400000,100000,33470383,334.704,0
65,6500000,100000,33559110,335.591,0
66,6600000,100000,33481206,334.812,0
67,6700000,100000,33463249,334.632,0
68,6800000,100000,33471462,334.715,0
69,6900000,100000,33473544,334.735,0
70,7000000,100000,33566833,335.668,0
71,7100000,100000,33558408,335.584,0
72,7200000,100000,33481590,334.816,0
73,7300000,100000,33469837,334.698,0
74,7400000,100000,33648378,336.484,0
75,7500000,100000,33481296,334.813,0
76,7600000,100000,33592993,335.930,0
77,7700000,100000,33671334,336.713,0
78,7800000,100000,33463440,334.634,0
79,7900000,100000,33578263,335.783,0
80,8000000,100000,33577638,335.776,0
81,8100000,100000,33464166,334.642,0
82,8200000,100000,33530671,335.307,0
83,8300000,100000,33484548,334.845,0
84,8400000,100000,33569472,335.695,0
85,8500000,100000,33464227,334.642,0
86,8600000,100000,33481914,334.819,0
87,8700000,100000,33463560,334.636,0
88,8800000,100000,33472237,334.722,0
89,8900000,100000,33575376,335.754,0
90,9000000,100000,33618156,336.182,0
91,9100000,100000,33565177,335.652,0
92,9200000,100000,33569952,335.700,0
93,9300000,100000,33630204,336.302,0
94,9400000,100000,33568945,335.689,0
95,9500000,100000,33471306,334.713,0
96,9600000,100000,33592620,335.926,0
97,9700000,100000,33480739,334.807,0
98,9800000,100000,33554454,335.545,0
99,9900000,100000,33559818,335.598,0
100,10000000,100000,33576181,335.762,0
101,10100000,100000,33463152,334.632,0
102,10200000,100000,33600552,336.006,0
103,10300000,100000,33568885,335.689,0
104,10400000,100000,33566256,335.663,0
105,10500000,100000,33499986,335.000,0
106,10600000,100000,33484105,334.841,0
107,10700000,100000,33470730,334.707,0
108,10800000,100000,33664356,336.644,0
109,10900000,100000,33472441,334.724,0
110,11000000,100000,33567090,335.671,0
111,11100000,100000,33487794,334.878,0
112,11200000,100000,33506263,335.063,0
113,11300000,100000,33472434,334.724,0
114,11400000,100000,33479610,334.796,0
115,11500000,100000,33559477,335.595,0
116,11600000,100000,33647826,336.478,0
117,11700000,100000,33473676,334.737,0
118,11800000,100000,33471415,334.714,0
