time_s,block,first_iter,iters,elapsed_ns,avg_ns,mismatches
0.033540541,0,0,100000,33540541,335.405,0
0.067046569,1,100000,100000,33506028,335.060,0
0.100514581,2,200000,100000,33468012,334.680,0
0.134081372,3,300000,100000,33566791,335.668,0
0.167748596,4,400000,100000,33667224,336.672,0
0.201366242,5,500000,100000,33617646,336.176,0
0.234874137,6,600000,100000,33507895,335.079,0
0.268355325,7,700000,100000,33481188,334.812,0
0.301819023,8,800000,100000,33463698,334.637,0
0.335485018,9,900000,100000,33665995,336.660,0
0.369064516,10,1000000,100000,33579498,335.795,0
0.402717412,11,1100000,100000,33652896,336.529,0
0.436304645,12,1200000,100000,33587233,335.872,0
0.469866791,13,1300000,100000,33562146,335.621,0
0.503433869,14,1400000,100000,33567078,335.671,0
0.536908452,15,1500000,100000,33474583,334.746,0
0.570380004,16,1600000,100000,33471552,334.716,0
0.603920736,17,1700000,100000,33540732,335.407,0
0.637497319,18,1800000,100000,33576583,335.766,0
0.671062855,19,1900000,100000,33565536,335.655,0
0.704707075,20,2000000,100000,33644220,336.442,0
0.738187598,21,2100000,100000,33480523,334.805,0
0.771746078,22,2200000,100000,33558480,335.585,0
0.805312046,23,2300000,100000,33565968,335.660,0
0.838784829,24,2400000,100000,33472783,334.728,0
0.872256711,25,2500000,100000,33471882,334.719,0
0.905735967,26,2600000,100000,33479256,334.793,0
0.939246538,27,2700000,100000,33510571,335.106,0
0.972815560,28,2800000,100000,33569022,335.690,0
1.006289854,29,2900000,100000,33474294,334.743,0
1.039762013,30,3000000,100000,33472159,334.722,0
1.073280317,31,3100000,100000,33518304,335.183,0
1.106762045,32,3200000,100000,33481728,334.817,0
1.140224874,33,3300000,100000,33462829,334.628,0
1.173842322,34,3400000,100000,33617448,336.174,0
1.207321368,35,3500000,100000,33479046,334.790,0
1.240785337,36,3600000,100000,33463969,334.640,0
1.274349643,37,3700000,100000,33564306,335.643,0
1.308013387,38,3800000,100000,33663744,336.637,0
1.341640472,39,3900000,100000,33627085,336.271,0
1.375340444,40,4000000,100000,33699972,337.000,0
1.408815764,41,4100000,100000,33475320,334.753,0
1.442374689,42,4200000,100000,33558925,335.589,0
1.475951823,43,4300000,100000,33577134,335.771,0
1.509421851,44,4400000,100000,33470028,334.700,0
1.542959920,45,4500000,100000,33538069,335.381,0
1.576439800,46,4600000,100000,33479880,334.799,0
1.609948168,47,4700000,100000,33508368,335.084,0
1.643594507,48,4800000,100000,33646339,336.463,0
1.677162179,49,4900000,100000,33567672,335.677,0
1.710633875,50,5000000,100000,33471696,334.717,0
1.744279308,51,5100000,100000,33645433,336.454,0
1.777855794,52,5200000,100000,33576486,335.765,0
1.811325306,53,5300000,100000,33469512,334.695,0
1.844789527,54,5400000,100000,33464221,334.642,0
1.878375745,55,5500000,100000,33586218,335.862,0
1.911839599,56,5600000,100000,33463854,334.639,0
1.945417178,57,5700000,100000,33577579,335.776,0
1.978918418,58,5800000,100000,33501240,335.012,0
2.012557292,59,5900000,100000,33638874,336.389,0
2.046227301,60,6000000,100000,33670009,336.700,0
2.079774741,61,6100000,100000,33547440,335.474,0
2.113243881,62,6200000,100000,33469140,334.691,0
2.146923640,63,6300000,100000,33679759,336.798,0
2.180447404,64,6400000,100000,33523764,335.238,0
2.214093502,65,6500000,100000,33646098,336.461,0
2.247676637,66,6600000,100000,33583135,335.831,0
2.281139447,67,6700000,100000,33462810,334.628,0
2.314741685,68,6800000,100000,33602238,336.022,0
2.348344668,69,6900000,100000,33602983,336.030,0
2.381811390,70,7000000,100000,33466722,334.667,0
2.415298746,71,7100000,100000,33487356,334.874,0
2.448764107,72,7200000,100000,33465361,334.654,0
2.482310647,73,7300000,100000,33546540,335.465,0
2.515973929,74,7400000,100000,33663282,336.633,0
2.549623928,75,7500000,100000,33649999,336.500,0
2.583087422,76,7600000,100000,33463494,334.635,0
2.616664820,77,7700000,100000,33577398,335.774,0
2.650134381,78,7800000,100000,33469561,334.696,0
2.683694091,79,7900000,100000,33559710,335.597,0
2.717184717,80,8000000,100000,33490626,334.906,0
2.750648584,81,8100000,100000,33463867,334.639,0
2.784120184,82,8200000,100000,33471600,334.716,0
2.817602404,83,8300000,100000,33482220,334.822,0
2.851172201,84,8400000,100000,33569797,335.698,0
2.884843367,85,8500000,100000,33671166,336.712,0
2.918308649,86,8600000,100000,33465282,334.653,0
2.951777460,87,8700000,100000,33468811,334.688,0
2.985251568,88,8800000,100000,33474108,334.741,0
3.018723162,89,8900000,100000,33471594,334.716,0
3.052186945,90,9000000,100000,33463783,334.638,0
3.085668019,91,9100000,100000,33481074,334.811,0
3.119226529,92,9200000,100000,33558510,335.585,0
3.152793500,93,9300000,100000,33566971,335.670,0
3.186273098,94,9400000,100000,33479598,334.796,0
3.219737594,95,9500000,100000,33464496,334.645,0
3.253207239,96,9600000,100000,33469645,334.696,0
3.286776873,97,9700000,100000,33569634,335.696,0
3.320320041,98,9800000,100000,33543168,335.432,0
3.353784670,99,9900000,100000,33464629,334.646,0
