17101,1.00 1.00 1.00 2/50 1600
17131,1.00 1.00 1.00 2/50 1604
17161,1.00 1.00 1.00 2/50 1606
17191,1.00 1.00 1.00 2/50 1610
17221,1.00 1.00 1.00 2/50 1612
17251,1.00 1.00 1.00 2/50 1616
17281,1.00 1.00 1.00 2/50 1618
17311,1.00 1.00 1.00 2/50 1622
17341,1.00 1.00 1.00 2/50 1624
17371,1.00 1.00 1.00 2/50 1628
17401,1.00 1.00 1.00 2/50 1630
17431,1.00 1.00 1.00 2/50 1634
17461,1.00 1.00 1.00 2/50 1636
17491,1.00 1.00 1.00 2/50 1640
17521,1.00 1.00 1.00 2/50 1642
17551,1.00 1.00 1.00 2/50 1646
17581,1.00 1.00 1.00 2/50 1648
17611,1.00 1.00 1.00 2/50 1652
17641,1.00 1.00 1.00 2/50 1654
17671,1.00 1.00 1.00 2/50 1658
17701,1.00 1.00 1.00 2/50 1660
17731,1.00 1.00 1.00 2/50 1664
17761,1.00 1.00 1.00 2/50 1666
17791,1.00 1.00 1.00 2/50 1670
17821,1.00 1.00 1.00 2/50 1672
17851,1.00 1.00 1.00 2/50 1676
17881,1.00 1.00 1.00 2/50 1678
17911,1.00 1.00 1.00 2/50 1682
17941,1.00 1.00 1.00 2/50 1684
17971,1.00 1.00 1.00 2/50 1688
18001,1.00 1.00 1.00 2/50 1690
18031,1.00 1.00 1.00 2/50 1694
18061,1.00 1.00 1.00 2/50 1696
18091,1.00 1.00 1.00 2/50 1700
18121,1.00 1.00 1.00 2/50 1702
18151,1.00 1.00 1.00 2/50 1706
18181,1.00 1.00 1.00 2/50 1708
18211,1.00 1.00 1.00 2/50 1712
18241,1.00 1.00 1.00 2/50 1714
18271,1.00 1.00 1.00 2/50 1718
18301,1.00 1.00 1.00 2/50 1720
18331,1.00 1.00 1.00 2/50 1724
18361,1.00 1.00 1.00 2/50 1726
18391,1.00 1.00 1.00 2/50 1730
18421,1.00 1.00 1.00 2/50 1732
18451,1.00 1.00 1.00 2/50 1736
18482,1.00 1.00 1.00 2/50 1738
18512,1.00 1.00 1.00 2/50 1742
18542,1.00 1.00 1.00 2/50 1744
18572,1.00 1.00 1.00 2/50 1748
18602,1.05 1.01 1.00 2/50 1750
18632,1.03 1.01 1.00 2/50 1754
18662,1.02 1.01 1.00 2/50 1756
18692,1.01 1.01 1.00 2/50 1760
18722,1.00 1.00 1.00 2/50 1762
18752,1.00 1.00 1.00 2/50 1766
18782,1.00 1.00 1.00 2/50 1768
18812,1.00 1.00 1.00 2/50 1772
18842,1.00 1.00 1.00 2/50 1774
18872,1.00 1.00 1.00 2/50 1778
18902,1.00 1.00 1.00 2/50 1780
18932,1.00 1.00 1.00 2/50 1782
18962,1.00 1.00 1.00 2/50 1786
18992,1.00 1.00 1.00 2/50 1788
19022,1.00 1.00 1.00 2/50 1792
19052,1.00 1.00 1.00 2/50 1794
19082,1.00 1.00 1.00 2/50 1798
19112,1.00 1.00 1.00 2/50 1800
19142,1.00 1.00 1.00 2/50 1804
19172,1.00 1.00 1.00 2/50 1806
19202,1.00 1.00 1.00 2/50 1810
19232,1.00 1.00 1.00 2/50 1812
19262,1.00 1.00 1.00 2/50 1816
19292,1.00 1.00 1.00 2/50 1818
19322,1.00 1.00 1.00 2/50 1822
19352,1.00 1.00 1.00 2/50 1824
19382,1.00 1.00 1.00 2/50 1828
19412,1.00 1.00 1.00 2/50 1830
19442,1.00 1.00 1.00 2/50 1834
19472,1.00 1.00 1.00 2/50 1836
19502,1.00 1.00 1.00 2/50 1840
19532,1.00 1.00 1.00 2/50 1842
19562,1.00 1.00 1.00 2/50 1846
19592,1.00 1.00 1.00 2/50 1848
19622,1.00 1.00 1.00 2/50 1852
19652,1.00 1.00 1.00 2/50 1854
19682,1.00 1.00 1.00 2/50 1858
19712,1.00 1.00 1.00 2/50 1860
19742,1.00 1.00 1.00 2/50 1864
19772,1.00 1.00 1.00 2/50 1866
19802,1.00 1.00 1.00 2/50 1870
19832,1.00 1.00 1.00 2/50 1872
19862,1.00 1.00 1.00 2/50 1876
19892,1.00 1.00 1.00 2/50 1878
19922,1.00 1.00 1.00 2/50 1882
19952,1.00 1.00 1.00 2/50 1884
19982,1.00 1.00 1.00 2/50 1888
20012,1.00 1.00 1.00 2/50 1890
20042,1.00 1.00 1.00 2/50 1894
20072,1.00 1.00 1.00 2/50 1896
20102,1.00 1.00 1.00 2/50 1900
20132,1.00 1.00 1.00 2/50 1902
20162,1.00 1.00 1.00 2/50 1906
20192,1.00 1.00 1.00 2/50 1908
20222,1.00 1.00 1.00 2/50 1912
20252,1.00 1.00 1.00 2/50 1914
20282,1.00 1.00 1.00 2/50 1918
20312,1.00 1.00 1.00 2/50 1920
20342,1.00 1.00 1.00 2/50 1924
20372,1.00 1.00 1.00 2/50 1926
