block,first_iter,iters,elapsed_ns,avg_ns,mismatches
0,0,100000,34342506,343.425,0
1,100000,100000,34055851,340.559,0
2,200000,100000,33979944,339.799,0
3,300000,100000,34125954,341.260,0
4,400000,100000,34156069,341.561,0
5,500000,100000,33915492,339.155,0
6,600000,100000,34131258,341.313,0
7,700000,100000,34101073,341.011,0
8,800000,100000,34075074,340.751,0
9,900000,100000,33949272,339.493,0
10,1000000,100000,34222801,342.228,0
11,1100000,100000,34068996,340.690,0
12,1200000,100000,33925866,339.259,0
13,1300000,100000,33501355,335.014,0
14,1400000,100000,34061670,340.617,0
15,1500000,100000,34227864,342.279,0
16,1600000,100000,34162717,341.627,0
17,1700000,100000,34146696,341.467,0
18,1800000,100000,34157964,341.580,0
19,1900000,100000,34055437,340.554,0
20,2000000,100000,33977958,339.780,0
21,2100000,100000,34072692,340.727,0
22,2200000,100000,34437643,344.376,0
23,2300000,100000,33648066,336.481,0
24,2400000,100000,34344552,343.446,0
25,2500000,100000,33942595,339.426,0
26,2600000,100000,33930906,339.309,0
27,2700000,100000,34231362,342.314,0
28,2800000,100000,33702223,337.022,0
29,2900000,100000,34365078,343.651,0
30,3000000,100000,33926196,339.262,0
31,3100000,100000,34127857,341.279,0
32,3200000,100000,34159698,341.597,0
33,3300000,100000,33954588,339.546,0
34,3400000,100000,34074031,340.740,0
35,3500000,100000,34154802,341.548,0
36,3600000,100000,34002786,340.028,0
37,3700000,100000,34020733,340.207,0
38,3800000,100000,34154442,341.544,0
39,3900000,100000,34068654,340.687,0
40,4000000,100000,34056427,340.564,0
41,4100000,100000,34175730,341.757,0
42,4200000,100000,34105038,341.050,0
43,4300000,100000,34051417,340.514,0
44,4400000,100000,33999384,339.994,0
45,4500000,100000,34126896,341.269,0
46,4600000,100000,34029523,340.295,0
47,4700000,100000,33575370,335.754,0
48,4800000,100000,33926334,339.263,0
49,4900000,100000,34166575,341.666,0
50,5000000,100000,34343640,343.436,0
51,5100000,100000,34196964,341.970,0
52,5200000,100000,34136515,341.365,0
53,5300000,100000,34104552,341.046,0
54,5400000,100000,34041954,340.420,0
55,5500000,100000,34033489,340.335,0
56,5600000,100000,34325550,343.255,0
57,5700000,100000,34198663,341.987,0
58,5800000,100000,33972510,339.725,0
