block,first_iter,iters,elapsed_ns,avg_ns,mismatches
0,0,100000,33538783,335.388,0
1,100000,100000,33479706,334.797,0
2,200000,100000,33676722,336.767,0
3,300000,100000,33558667,335.587,0
4,400000,100000,33547608,335.476,0
5,500000,100000,33568356,335.684,0
6,600000,100000,33471361,334.714,0
7,700000,100000,33464424,334.644,0
8,800000,100000,33594006,335.940,0
9,900000,100000,33469903,334.699,0
10,1000000,100000,33464844,334.648,0
11,1100000,100000,33502188,335.022,0
12,1200000,100000,33463945,334.639,0
13,1300000,100000,33471534,334.715,0
14,1400000,100000,33587832,335.878,0
15,1500000,100000,33485413,334.854,0
16,1600000,100000,33594438,335.944,0
17,1700000,100000,33580788,335.808,0
18,1800000,100000,33566431,335.664,0
19,1900000,100000,33571806,335.718,0
20,2000000,100000,33607590,336.076,0
21,2100000,100000,33559069,335.591,0
22,2200000,100000,33481044,334.810,0
23,2300000,100000,33544458,335.445,0
24,2400000,100000,33470749,334.707,0
25,2500000,100000,33574236,335.742,0
26,2600000,100000,33539904,335.399,0
27,2700000,100000,33483457,334.835,0
28,2800000,100000,33570792,335.708,0
29,2900000,100000,33567174,335.672,0
30,3000000,100000,33558901,335.589,0
31,3100000,100000,33672252,336.723,0
32,3200000,100000,33463512,334.635,0
33,3300000,100000,33603781,336.038,0
34,3400000,100000,33469674,334.697,0
35,3500000,100000,33464322,334.643,0
36,3600000,100000,33576733,335.767,0
37,3700000,100000,33509370,335.094,0
38,3800000,100000,33550542,335.505,0
39,3900000,100000,33474091,334.741,0
40,4000000,100000,33523248,335.232,0
41,4100000,100000,33463344,334.633,0
42,4200000,100000,33481447,334.814,0
43,4300000,100000,33470046,334.700,0
44,4400000,100000,33554622,335.546,0
45,4500000,100000,33616003,336.160,0
46,4600000,100000,33568902,335.689,0
47,4700000,100000,33484158,334.842,0
48,4800000,100000,33463915,334.639,0
49,4900000,100000,33472128,334.721,0
50,5000000,100000,33479406,334.794,0
51,5100000,100000,33599611,335.996,0
52,5200000,100000,33469800,334.698,0
53,5300000,100000,33569604,335.696,0
54,5400000,100000,33471067,334.711,0
55,5500000,100000,33471132,334.711,0
56,5600000,100000,33594096,335.941,0
57,5700000,100000,33462955,334.630,0
58,5800000,100000,33557304,335.573,0
59,5900000,100000,33583878,335.839,0
60,6000000,100000,33594193,335.942,0
61,6100000,100000,33469860,334.699,0
62,6200000,100000,33569004,335.690,0
63,6300000,100000,33470995,334.710,0
64,6400000,100000,33567624,335.676,0
65,6500000,100000,33562086,335.621,0
66,6600000,100000,33534721,335.347,0
67,6700000,100000,33480738,334.807,0
68,6800000,100000,33470130,334.701,0
69,6900000,100000,33636169,336.362,0
70,7000000,100000,33575832,335.758,0
71,7100000,100000,33463824,334.638,0
72,7200000,100000,33471001,334.710,0
73,7300000,100000,33581010,335.810,0
74,7400000,100000,33587058,335.871,0
75,7500000,100000,33560737,335.607,0
76,7600000,100000,33483096,334.831,0
77,7700000,100000,33475524,334.755,0
78,7800000,100000,33572353,335.724,0
79,7900000,100000,33567486,335.675,0
80,8000000,100000,33463512,334.635,0
81,8100000,100000,33578113,335.781,0
82,8200000,100000,33464916,334.649,0
83,8300000,100000,33556014,335.560,0
84,8400000,100000,33500203,335.002,0
85,8500000,100000,33641466,336.415,0
86,8600000,100000,33469998,334.700,0
87,8700000,100000,33678721,336.787,0
88,8800000,100000,33566748,335.667,0
89,8900000,100000,33463554,334.636,0
90,9000000,100000,33481219,334.812,0
91,9100000,100000,33463224,334.632,0
92,9200000,100000,33471438,334.714,0
93,9300000,100000,33479305,334.793,0
94,9400000,100000,33464328,334.643,0
95,9500000,100000,33480336,334.803,0
96,9600000,100000,33594277,335.943,0
97,9700000,100000,33530040,335.300,0
98,9800000,100000,33567576,335.676,0
99,9900000,100000,33609115,336.091,0
