block,first_iter,iters,elapsed_ns,avg_ns,mismatches
0,0,100000,33632676,336.327,0
1,100000,100000,33657930,336.579,0
2,200000,100000,33473407,334.734,0
3,300000,100000,33574962,335.750,0
4,400000,100000,33508122,335.081,0
5,500000,100000,33522031,335.220,0
6,600000,100000,33665970,336.660,0
7,700000,100000,33595428,335.954,0
8,800000,100000,33560287,335.603,0
9,900000,100000,33578418,335.784,0
10,1000000,100000,33521874,335.219,0
11,1100000,100000,33659545,336.595,0
12,1200000,100000,33574380,335.744,0
13,1300000,100000,33559596,335.596,0
14,1400000,100000,33480853,334.809,0
15,1500000,100000,33501324,335.013,0
16,1600000,100000,33623898,336.239,0
17,1700000,100000,33496321,334.963,0
18,1800000,100000,33566880,335.669,0
19,1900000,100000,33637734,336.377,0
20,2000000,100000,33481105,334.811,0
21,2100000,100000,33469638,334.696,0
22,2200000,100000,33559104,335.591,0
23,2300000,100000,33576103,335.761,0
24,2400000,100000,33616584,336.166,0
25,2500000,100000,33471162,334.712,0
26,2600000,100000,33477151,334.772,0
27,2700000,100000,33614568,336.146,0
28,2800000,100000,33580146,335.801,0
29,2900000,100000,33464917,334.649,0
30,3000000,100000,33568272,335.683,0
31,3100000,100000,33572154,335.722,0
32,3200000,100000,33472081,334.721,0
33,3300000,100000,33466344,334.663,0
34,3400000,100000,33578874,335.789,0
35,3500000,100000,33504343,335.043,0
36,3600000,100000,33482034,334.820,0
37,3700000,100000,33482760,334.828,0
38,3800000,100000,33465811,334.658,0
39,3900000,100000,33603702,336.037,0
40,4000000,100000,33611430,336.114,0
41,4100000,100000,33534949,335.349,0
42,4200000,100000,33577092,335.771,0
43,4300000,100000,33475284,334.753,0
44,4400000,100000,33689773,336.898,0
45,4500000,100000,33484830,334.848,0
46,4600000,100000,33471252,334.713,0
47,4700000,100000,33468265,334.683,0
48,4800000,100000,33601800,336.018,0
49,4900000,100000,33547872,335.479,0
50,5000000,100000,33471859,334.719,0
51,5100000,100000,33586980,335.870,0
52,5200000,100000,33473802,334.738,0
53,5300000,100000,33559453,335.595,0
54,5400000,100000,33508770,335.088,0
55,5500000,100000,33480456,334.805,0
56,5600000,100000,33466657,334.667,0
57,5700000,100000,33482856,334.829,0
