time_h,avg_ns
0.003252099,339.587
0.003261517,339.049
0.003270989,340.986
0.003280484,341.820
0.003289786,334.888
0.003299393,345.834
0.003309048,347.579
0.003318552,342.152
0.003328029,341.160
0.003337501,341.009
0.003346957,340.404
0.003356440,341.398
0.003365920,341.274
0.003375431,342.411
0.003384905,341.064
0.003394400,341.792
0.003403818,339.073
0.003413318,341.973
0.003422782,340.722
0.003432211,339.452
0.003441706,341.813
0.003451179,341.033
0.003460600,339.137
0.003470101,342.053
0.003479572,340.951
0.003488990,339.039
0.003498447,340.454
0.003507954,342.263
0.003517372,339.044
0.003526830,340.470
0.003536331,342.044
0.003545752,339.165
0.003555209,340.455
0.003564774,344.351
0.003574198,339.250
0.003583620,339.197
0.003593131,342.373
0.003602511,337.714
0.003612068,344.040
0.003621742,348.273
0.003631216,341.034
0.003640741,342.916
0.003650219,341.226
0.003659663,339.955
0.003669121,340.499
0.003678575,340.350
0.003688089,342.508
0.003697609,342.709
0.003707071,340.618
0.003716517,340.059
0.003725959,339.924
0.003735465,342.217
0.003744916,340.232
0.003754352,339.713
0.003763871,342.660
0.003773330,340.529
0.003782755,339.301
0.003792224,340.871
0.003801718,341.794
0.003811154,339.698
0.003820637,341.386
0.003830126,341.624
0.003839550,339.241
0.003848983,339.610
0.003858527,343.573
0.003867974,340.087
0.003877398,339.274
0.003886915,342.608
0.003896366,340.225
0.003905807,339.887
0.003915256,340.169
0.003924792,343.286
0.003934443,347.431
0.003943927,341.421
0.003953405,341.233
0.003962918,342.460
0.003972362,339.984
0.003981818,340.419
0.003991286,340.830
0.004000714,339.434
0.004010248,343.223
0.004019759,342.397
0.004029235,341.121
0.004038701,340.786
0.004048154,340.296
0.004057662,342.285
0.004067084,339.187
0.004076561,341.163
0.004086068,342.253
0.004095523,340.391
0.004104996,341.028
0.004114507,342.386
0.004123966,340.524
0.004133404,339.788
0.004142869,340.724
0.004152350,341.341
0.004161813,340.650
0.004171271,340.481
0.004180752,341.341
0.004190196,339.973
0.004199643,340.099
0.004209133,341.625
0.004218597,340.701
0.004228020,339.254
0.004237333,335.253
0.004246896,344.262
0.004256600,349.336
0.004266064,340.726
0.004275563,341.944
0.004285042,341.250
0.004294500,340.475
0.004303948,340.156
0.004313405,340.438
0.004322969,344.323
0.004332408,339.781
0.004341894,341.506
0.004351372,341.217
0.004360813,339.856
0.004370277,340.723
0.004379763,341.501
0.004389242,341.230
0.004398686,339.965
0.004408208,342.820
0.004417717,342.312
0.004427151,339.616
0.004436611,340.567
0.004446125,342.506
0.004455543,339.060
0.004465024,341.312
0.004474500,341.114
0.004483979,341.255
0.004493396,339.027
0.004502898,342.059
0.004512381,341.383
0.004521841,340.554
0.004531345,342.161
0.004540801,340.424
0.004550148,336.477
0.004559725,344.760
0.004569413,348.767
0.004578898,341.459
0.004588397,341.967
0.004597899,342.102
0.004607357,340.461
0.004616799,339.915
0.004626256,340.475
0.004635779,342.799
0.004645279,342.017
0.004654723,339.967
0.004664204,341.329
0.004673742,343.357
0.004683189,340.085
0.004692621,339.567
0.004702146,342.915
0.004711593,340.065
0.004721022,339.447
0.004730529,342.273
0.004739973,339.967
0.004749403,339.473
0.004758880,341.184
0.004768367,341.548
0.004777786,339.054
0.004787279,341.762
0.004796763,341.438
0.004806185,339.163
0.004815672,341.547
0.004825154,341.345
0.004834576,339.211
0.004844023,340.068
0.004853535,342.442
0.004862840,334.996
0.004872408,344.434
0.004882047,347.000
0.004891537,341.636
0.004901055,342.669
0.004910542,341.535
0.004920023,341.285
0.004929465,339.926
0.004938907,339.922
0.004948416,342.299
0.004957927,342.409
0.004967409,341.344
0.004976854,340.044
0.004986369,342.517
0.004995829,340.586
0.005005251,339.189
0.005014697,340.054
0.005024203,342.189
0.005033655,340.296
0.005043077,339.185
0.005052574,341.885
0.005062059,341.461
0.005071480,339.152
0.005080977,341.897
0.005090451,341.083
0.005099899,340.129
0.005109363,340.679
0.005118867,342.154
0.005128320,340.299
0.005137775,340.375
0.005147279,342.173
0.005156713,339.626
0.005166182,340.872
0.005175570,337.946
0.005185122,343.900
0.005194781,347.724
0.005204269,341.549
0.005213778,342.342
0.005223264,341.497
0.005232756,341.711
0.005242215,340.515
0.005251679,340.689
0.005261163,341.451
0.005270688,342.878
0.005280199,342.394
0.005289632,339.603
0.005299079,340.077
0.005308590,342.419
0.005318053,340.669
0.005327514,340.592
0.005336990,341.121
0.005346463,341.036
0.005355887,339.269
0.005365381,341.766
0.005374862,341.343
0.005384292,339.466
0.005393761,340.892
0.005403295,343.214
0.005412732,339.721
0.005422190,340.497
0.005431697,342.259
0.005441135,339.760
0.005450594,340.514
0.005460098,342.152
0.005469550,340.269
0.005478970,339.141
0.005488392,339.187
0.005497941,343.751
0.005507553,346.032
0.005517081,343.025
0.005526548,340.793
0.005536074,342.939
0.005545551,341.180
0.005555040,341.611
0.005564497,340.455
0.005573955,340.471
0.005583486,343.129
0.005592998,342.429
0.005602459,340.571
0.005611881,339.216
0.005621381,341.995
0.005630858,341.182
0.005640282,339.240
0.005649758,341.148
0.005659246,341.550
0.005668717,340.982
0.005678142,339.279
0.005687624,341.379
0.005697126,342.044
0.005706563,339.743
0.005716050,341.541
0.005725530,341.283
0.005734973,339.925
0.005744430,340.473
0.005753909,341.226
0.005763358,340.173
0.005772809,340.239
0.005782283,341.070
0.005791790,342.232
0.005801212,339.211
0.005810747,343.237
0.005820304,344.073
0.005829846,343.494
0.005839328,341.347
0.005848812,341.433
0.005858304,341.719
0.005867802,341.939
0.005877258,340.416
0.005886715,340.452
0.005896269,343.923
0.005905721,340.288
0.005915246,342.910
0.005924722,341.104
0.005934154,339.562
0.005943693,343.414
0.005953128,339.644
0.005962555,339.384
0.005972066,342.387
0.005981507,339.893
0.005990928,339.165
0.006000401,341.018
0.006009887,341.502
0.006019310,339.224
0.006028754,339.965
0.006038269,342.544
0.006047719,340.204
0.006057157,339.778
0.006066650,341.727
0.006076138,341.593
0.006085594,340.420
0.006095083,341.603
0.006104535,340.269
0.006113959,339.267
0.006123266,335.022
0.006132866,345.619
0.006142574,349.466
0.006152062,341.593
0.006161551,341.594
0.006171025,341.076
0.006180477,340.253
0.006189942,340.740
0.006199409,340.832
0.006208972,344.252
0.006218433,340.601
0.006227904,340.970
0.006237391,341.522
0.006246818,339.369
0.006256313,341.824
0.006265802,341.611
0.006275230,339.385
0.006284688,340.515
0.006294179,341.658
0.006303627,340.131
0.006313077,340.209
0.006322539,340.622
0.006332050,342.402
0.006341550,342.000
0.006350988,339.752
0.006360468,341.294
0.006369932,340.684
0.006379365,339.594
0.006388880,342.530
0.006398351,340.980
0.006407772,339.147
0.006417262,341.636
0.006426767,342.179
0.006436090,335.634
0.006445636,343.661
0.006455324,348.765
0.006464832,342.290
0.006474337,342.185
0.006483788,340.234
0.006493236,340.130
0.006502681,340.003
0.006512153,340.988
0.006521676,342.848
0.006531171,341.812
0.006540602,339.523
0.006550085,341.388
0.006559584,341.964
0.006569002,339.037
0.006578465,340.673
0.006587965,342.002
0.006597383,339.040
0.006606866,341.376
0.006616389,342.827
0.006625807,339.068
0.006635248,339.865
0.006644720,340.987
0.006654208,341.592
0.006663632,339.255
0.006673102,340.920
0.006682599,341.887
0.006692019,339.106
0.006701492,341.031
0.006711007,342.564
0.006720455,340.135
0.006729897,339.893
0.006739423,342.927
0.006748764,336.281
0.006758322,344.078
0.006768003,348.536
0.006777511,342.274
0.006786988,341.176
0.006796470,341.353
0.006805929,340.533
0.006815369,339.844
0.006824829,340.563
0.006834359,343.075
0.006843870,342.391
0.006853314,339.967
0.006862749,339.681
0.006872255,342.223
0.006881699,339.970
0.006891145,340.046
0.006900684,343.399
0.006910170,341.502
0.006919594,339.259
0.006929054,340.585
0.006938554,341.976
0.006947976,339.194
0.006957436,340.568
0.006966894,340.503
0.006976357,340.666
0.006985777,339.120
0.006995243,340.785
0.007004738,341.802
0.007014160,339.182
0.007023629,340.883
0.007033135,342.234
0.007042585,340.202
0.007052052,340.817
0.007061425,337.398
0.007070966,343.488
0.007080589,346.441
0.007090096,342.256
0.007099569,341.026
0.007109044,341.086
0.007118487,339.948
0.007127923,339.701
0.007137393,340.901
0.007146866,341.031
0.007156381,342.545
0.007165899,342.657
0.007175352,340.305
0.007184811,340.541
0.007194320,342.316
0.007203753,339.575
0.007213189,339.718
0.007222693,342.123
0.007232132,339.817
0.007241562,339.486
0.007251075,342.449
0.007260513,339.775
0.007269962,340.151
0.007279456,341.797
0.007288929,341.010
0.007298361,339.557
0.007307798,339.723
0.007317302,342.163
0.007326741,339.798
0.007336172,339.536
0.007345681,342.322
0.007355163,341.343
0.007364587,339.269
0.007374019,339.534
0.007383528,342.315
0.007393123,345.452
0.007402664,343.478
0.007412175,342.366
0.007421614,339.836
0.007431108,341.775
0.007440555,340.071
0.007450033,341.234
0.007459503,340.914
0.007469057,343.926
0.007478538,341.317
0.007488035,341.912
0.007497483,340.105
0.007506954,340.962
0.007516442,341.583
0.007525899,340.448
0.007535356,340.442
0.007544863,342.253
0.007554306,339.956
0.007563728,339.190
0.007573238,342.363
0.007582728,341.639
0.007592152,339.267
0.007601681,343.029
0.007611151,340.933
0.007620574,339.236
0.007629994,339.106
0.007639481,341.545
0.007648959,341.185
0.007658377,339.056
0.007667863,341.497
0.007677342,341.253
0.007686772,339.466
0.007696081,335.130
0.007705674,345.354
0.007715384,349.551
0.007724878,341.773
0.007734410,343.183
0.007743893,341.358
0.007753360,340.831
0.007762817,340.432
0.007772261,340.008
0.007781853,345.314
0.007791285,339.528
0.007800778,341.758
0.007810280,342.067
0.007819732,340.272
0.007829220,341.573
0.007838702,341.356
0.007848125,339.218
0.007857620,341.816
0.007867106,341.511
0.007876526,339.111
0.007886002,341.148
0.007895488,341.508
0.007904908,339.115
0.007914355,340.066
0.007923837,341.357
0.007933289,340.276
0.007942715,339.330
0.007952133,339.046
0.007961642,342.323
0.007971096,340.354
0.007980514,339.047
0.007989988,341.087
0.007999482,341.766
0.008008838,336.808
0.008018385,343.686
0.008028061,348.340
0.008037556,341.817
0.008047032,341.155
0.008056527,341.802
0.008065978,340.235
0.008075422,339.993
0.008084868,340.066
0.008094405,343.322
0.008103915,342.378
0.008113358,339.929
0.008122800,339.928
0.008132307,342.228
0.008141742,339.668
0.008151200,340.509
0.008160679,341.239
0.008170145,340.763
0.008179564,339.075
0.008189028,340.724
0.008198529,342.043
0.008207959,339.480
0.008217424,340.717
0.008226944,342.740
0.008236367,339.213
0.008245833,340.771
0.008255341,342.299
0.008264776,339.652
0.008274198,339.189
0.008283673,341.119
0.008293183,342.338
0.008302610,339.369
0.008312104,341.783
0.008321475,337.380
0.008331044,344.491
0.008340678,346.796
0.008350173,341.819
0.008359702,343.058
0.008369199,341.876
0.008378636,339.742
0.008388095,340.534
0.008397541,340.060
0.008406993,340.267
0.008416523,343.068
0.008426044,342.752
0.008435465,339.180
0.008444922,340.446
0.008454424,342.081
0.008463877,340.301
0.008473325,340.128
0.008482836,342.386
0.008492257,339.168
0.008501721,340.707
0.008511259,343.372
0.008520681,339.159
0.008530108,339.371
0.008539613,342.202
0.008549068,340.369
0.008558523,340.395
0.008568033,342.340
0.008577503,340.912
0.008586922,339.111
0.008596381,340.516
0.008605885,342.134
0.008615326,339.887
0.008624771,340.033
0.008634187,338.944
0.008643707,342.749
0.008653348,347.067
0.008662856,342.291
0.008672340,341.413
0.008681845,342.173
0.008691333,341.579
0.008700777,339.975
0.008710226,340.169
0.008719674,340.130
0.008729194,342.723
0.008738732,343.381
0.008748189,340.428
0.008757613,339.262
0.008767110,341.893
0.008776590,341.285
0.008786014,339.278
0.008795524,342.366
0.008805022,341.904
0.008814457,339.672
0.008823907,340.212
0.008833425,342.626
0.008842863,339.775
0.008852333,340.918
0.008861841,342.297
0.008871262,339.134
0.008880708,340.076
0.008890237,343.025
0.008899716,341.271
0.008909156,339.813
0.008918663,342.249
0.008928105,339.946
0.008937537,339.532
0.008946964,339.371
0.008956444,341.291
0.008966032,345.148
0.008975553,342.773
0.008985040,341.521
0.008994514,341.069
0.009003968,340.338
0.009013415,340.110
0.009022861,340.049
0.009032299,339.759
0.009041845,343.667
0.009051314,340.883
0.009060829,342.553
0.009070249,339.106
0.009079702,340.301
0.009089208,342.210
0.009098630,339.211
0.009108111,341.302
0.009117673,344.246
0.009127108,339.650
0.009136570,340.623
0.009146078,342.315
0.009155523,340.020
0.009164946,339.221
0.009174450,342.142
0.009183903,340.308
0.009193328,339.280
0.009202843,342.573
0.009212303,340.534
0.009221728,339.300
0.009231227,341.989
0.009240704,341.170
0.009250123,339.079
0.009259549,339.325
0.009269019,340.915
0.009278426,338.645
0.009288125,349.186
0.009297626,342.018
0.009307113,341.558
0.009316564,340.220
0.009326017,340.301
0.009335461,340.006
0.009344896,339.643
0.009354462,344.389
0.009363918,340.409
0.009373427,342.320
0.009382900,341.016
0.009392338,339.770
0.009401872,343.220
0.009411314,339.941
0.009420741,339.342
0.009430224,341.410
0.009439719,341.816
0.009449143,339.268
0.009458611,340.832
0.009468104,341.760
0.009477544,339.825
0.009486993,340.161
0.009496489,341.881
0.009505958,340.878
0.009515388,339.478
0.009524896,342.280
0.009534375,341.236
0.009543799,339.280
0.009553307,342.280
0.009562784,341.171
0.009572208,339.280
0.009581518,335.144
0.009591111,345.355
0.009600782,348.165
0.009610309,342.949
0.009619814,342.184
0.009629258,340.002
0.009638717,340.503
0.009648160,339.964
0.009657623,340.658
0.009667162,343.396
0.009677942,388.088
0.009687862,357.130
0.009697503,347.070
0.009706949,340.052
0.009716443,341.798
0.009725908,340.732
0.009735334,339.349
0.009744824,341.633
0.009754305,341.317
0.009763729,339.262
0.009773229,342.011
0.009782691,340.630
0.009792113,339.159
0.009801578,340.752
0.009811062,341.447
0.009820500,339.757
0.009829958,340.475
0.009839472,342.513
0.009848933,340.611
0.009858390,340.448
0.009867883,341.748
0.009877324,339.866
0.009886750,339.325
0.009896086,336.087
0.009905651,344.348
0.009915366,349.742
0.009924846,341.270
0.009934337,341.692
0.009943805,340.840
0.009953267,340.627
0.009962774,342.263
0.009972227,340.305
0.009981801,344.660
0.009991246,340.042
0.010000723,341.142
0.010010208,341.493
0.010019637,339.422
0.010029113,341.152
0.010038616,342.098
0.010048073,340.437
0.010057508,339.658
0.010066996,341.603
0.010076452,340.387
0.010085872,339.142
0.010095351,341.234
0.010104843,341.704
0.010114277,339.638
0.010123758,341.306
0.010133261,342.126
0.010142692,339.514
0.010152136,339.974
0.010161644,342.277
0.010171083,339.821
0.010180516,339.576
0.010190028,342.416
0.010199502,341.090
0.010208800,334.731
0.010218388,345.142
0.010228124,350.520
0.010237627,342.109
0.010247124,341.865
0.010256595,340.955
0.010266051,340.422
0.010275519,340.850
0.010284964,340.013
0.010294533,344.486
0.010304011,341.207
0.010313437,339.352
0.010322934,341.891
0.010332424,341.626
0.010341845,339.179
0.010351316,340.951
0.010360808,341.712
0.010370261,340.305
0.010379756,341.836
0.010389250,341.782
0.010398672,339.179
0.010408143,340.971
0.010417614,340.956
0.010427072,340.481
0.010436516,339.965
0.010446022,342.214
0.010455456,339.634
0.010464889,339.579
0.010474398,342.341
0.010483840,339.895
0.010493286,340.070
0.010502760,341.055
0.010512279,342.676
0.010521581,334.870
0.010531182,345.669
0.010540855,348.202
0.010550345,341.651
0.010559830,341.472
0.010569319,341.597
0.010578825,342.219
0.010588274,340.144
0.010597748,341.067
0.010607697,358.155
0.010617410,349.694
0.010627028,346.224
0.010636956,357.417
0.010646383,339.376
0.010655806,339.244
0.010665277,340.923
0.010674758,341.348
0.010684202,339.963
0.010693649,340.093
0.010703139,341.659
0.010712594,340.371
0.010722035,339.853
0.010731540,342.195
0.010740999,340.535
0.010750420,339.143
0.010759913,341.765
0.010769412,341.960
0.010778872,340.553
0.010788338,340.788
0.010797851,342.448
0.010807291,339.844
0.010816755,340.722
0.010826264,342.292
0.010835561,334.698
0.010845120,344.153
0.010854765,347.186
0.010864283,342.673
0.010873770,341.507
0.010883213,339.970
0.010892695,341.329
0.010902139,340.007
0.010911587,340.109
0.010921126,343.420
0.010930641,342.546
0.010940096,340.368
0.010949536,339.858
0.010958997,340.567
0.010968477,341.279
0.010977901,339.274
0.010987376,341.099
0.010996879,342.115
0.011006302,339.226
0.011015806,342.128
0.011025295,341.621
0.011034732,339.723
0.011044179,340.111
0.011053678,341.961
0.011063124,340.047
0.011072579,340.383
0.011082083,342.157
0.011091550,340.792
0.011100984,339.635
0.011110488,342.135
0.011119937,340.157
0.011129358,339.151
0.011138845,341.539
0.011148203,336.885
0.011157760,344.073
0.011167408,347.325
0.011176887,341.243
0.011186389,342.072
0.011195858,340.876
0.011205361,342.118
0.011214859,341.905
0.011224305,340.068
0.011233774,340.870
0.011243285,342.416
0.011252800,342.532
0.011262230,339.474
0.011271692,340.644
0.011281158,340.783
0.011290642,341.431
0.011300064,339.177
0.011309539,341.109
0.011319027,341.555
0.011328459,339.543
0.011337979,342.738
0.011347489,342.348
0.011356916,339.385
0.011366364,340.133
0.011375870,342.208
0.011385297,339.359
0.011394746,340.189
0.011404242,341.829
0.011413729,341.535
0.011423151,339.202
0.011432647,341.851
0.011442130,341.400
0.011451551,339.164
0.011460981,339.481
0.011470509,343.003
0.011480122,346.071
0.011489656,343.214
0.011499129,341.032
0.011508611,341.349
0.011518062,340.237
0.011527532,340.904
0.011536969,339.747
0.011546450,341.316
0.011556000,343.780
0.011565468,340.855
0.011575000,343.165
0.011584444,339.976
0.011593906,340.627
0.011603409,342.114
0.011612830,339.174
0.011622268,339.770
0.011631765,341.878
0.011641245,341.270
0.011650688,339.952
0.011660194,342.227
0.011669705,342.390
0.011679126,339.164
0.011688592,340.771
0.011698073,341.320
0.011707546,341.019
0.011717020,341.055
0.011726504,341.445
0.011735946,339.891
0.011745416,340.927
0.011754901,341.449
0.011764331,339.491
0.011773756,339.289
0.011783093,336.137
0.011792662,344.510
0.011802354,348.906
0.011811840,341.478
0.011821353,342.476
0.011830798,340.005
0.011840259,340.596
0.011849719,340.563
0.011859159,339.861
0.011868714,343.969
0.011878196,341.348
0.011887642,340.047
0.011897177,343.286
0.011906648,340.938
0.011916090,339.910
0.011925600,342.366
0.011935058,340.502
0.011944489,339.500
0.011953917,339.430
0.011963388,340.942
0.011972874,341.478
0.011982322,340.161
0.011991801,341.226
0.012001283,341.349
0.012010737,340.361
0.012020181,339.956
0.012029731,343.802
0.012039169,339.770
0.012048603,339.652
0.012058140,343.324
0.012067575,339.668
0.012077013,339.742
0.012086537,342.878
0.012095878,336.286
0.012105430,343.845
0.012115081,347.439
0.012124617,343.305
0.012134094,341.185
0.012143579,341.450
0.012153075,341.858
0.012162554,341.236
0.012172010,340.435
0.012181539,343.020
0.012191068,343.036
0.012200532,340.711
0.012209964,339.553
0.012219470,342.211
0.012228915,340.023
0.012238371,340.430
0.012247899,343.017
0.012257375,341.130
0.012266818,339.940
0.012276288,340.913
0.012285780,341.734
0.012295200,339.108
0.012304641,339.885
0.012314146,342.174
0.012323587,339.865
0.012333020,339.579
0.012342525,342.194
0.012351962,339.728
0.012361397,339.666
0.012370908,342.391
0.012380358,340.210
0.012389782,339.271
0.012399277,341.807
0.012408625,336.526
0.012418175,343.803
0.012427831,347.618
0.012437334,342.093
0.012446896,344.257
0.012456379,341.364
0.012465823,340.001
0.012475279,340.414
0.012484747,340.850
0.012494246,341.939
0.012503774,343.039
0.012513259,341.460
0.012522694,339.637
0.012532199,342.185
0.012541675,341.159
0.012551101,339.304
0.012560559,340.514
0.012570064,342.162
0.012579488,339.264
0.012588932,339.982
0.012598400,340.863
0.012607893,341.744
0.012617334,339.865
0.012626806,341.010
0.012636305,341.941
0.012645733,339.437
0.012655188,340.353
0.012664696,342.289
0.012674134,339.766
0.012683565,339.536
0.012693077,342.411
0.012702513,339.726
0.012711960,340.078
0.012721368,338.686
0.012730902,343.210
0.012740558,347.617
0.012750047,341.633
0.012759539,341.709
0.012769012,341.028
0.012778463,340.227
0.012787928,340.750
0.012797400,340.964
0.012806838,339.801
0.012816369,343.115
0.012825893,342.846
0.012835350,340.468
0.012844773,339.197
0.012854289,342.585
0.012863754,340.751
0.012873205,340.217
0.012882703,341.937
0.012892171,340.857
0.012901618,340.097
0.012911085,340.817
0.012920600,342.521
0.012930040,339.863
0.012939464,339.252
0.012948983,342.670
0.012958449,340.766
0.012967872,339.234
0.012977392,342.749
0.012986848,340.416
0.012996268,339.116
0.013005821,343.885
0.013015273,340.284
0.013024693,339.131
0.013034121,339.406
0.013043656,343.245
0.013053199,343.566
0.013062775,344.708
0.013072268,341.750
0.013081753,341.458
0.013091209,340.429
0.013100647,339.770
0.013110111,340.714
0.013119548,339.724
0.013129091,343.543
0.013138589,341.939
0.013148066,341.179
0.013157493,339.370
0.013166981,341.561
0.013176456,341.087
0.013185876,339.128
0.013195335,340.532
0.013204837,342.080
0.013214261,339.264
0.013223708,340.077
0.013233235,342.971
0.013242707,340.988
