block,first_iter,iters,elapsed_ns,avg_ns,mismatches
0,0,10000,3344647,334.465,0
1,10000,10000,3486924,348.692,0
2,20000,10000,3478410,347.841,0
3,30000,10000,3344298,334.430,0
4,40000,10000,3388974,338.897,0
5,50000,10000,3344238,334.424,0
6,60000,10000,3344040,334.404,0
7,70000,10000,3364500,336.450,0
8,80000,10000,3344214,334.421,0
9,90000,10000,3344124,334.412,0
10,100000,10000,3373314,337.331,0
11,110000,10000,3344178,334.418,0
12,120000,10000,3344100,334.410,0
13,130000,10000,3371898,337.190,0
14,140000,10000,3344232,334.423,0
15,150000,10000,3344088,334.409,0
16,160000,10000,3371370,337.137,0
17,170000,10000,3344016,334.402,0
18,180000,10000,3344118,334.412,0
19,190000,10000,3358152,335.815,0
20,200000,10000,3344142,334.414,0
21,210000,10000,3376170,337.617,0
22,220000,10000,3380256,338.026,0
23,230000,10000,3344130,334.413,0
24,240000,10000,3344142,334.414,0
25,250000,10000,3381180,338.118,0
26,260000,10000,3344100,334.410,0
27,270000,10000,3344094,334.409,0
28,280000,10000,3367098,336.710,0
29,290000,10000,3344268,334.427,0
30,300000,10000,3345031,334.503,0
31,310000,10000,3376170,337.617,0
32,320000,10000,3376386,337.639,0
33,330000,10000,3376224,337.622,0
34,340000,10000,3360126,336.013,0
35,350000,10000,3344130,334.413,0
36,360000,10000,3344064,334.406,0
37,370000,10000,3357990,335.799,0
38,380000,10000,3344160,334.416,0
39,390000,10000,3344070,334.407,0
40,400000,10000,3357912,335.791,0
41,410000,10000,3376350,337.635,0
42,420000,10000,3344046,334.405,0
43,430000,10000,3361218,336.122,0
44,440000,10000,3376206,337.621,0
45,450000,10000,3344058,334.406,0
46,460000,10000,3390066,339.007,0
47,470000,10000,3344124,334.412,0
48,480000,10000,3365700,336.570,0
49,490000,10000,3344280,334.428,0
50,500000,10000,3344004,334.400,0
51,510000,10000,3360858,336.086,0
52,520000,10000,3344142,334.414,0
53,530000,10000,3344124,334.412,0
54,540000,10000,3387156,338.716,0
55,550000,10000,3344166,334.417,0
56,560000,10000,3344046,334.405,0
57,570000,10000,3387744,338.774,0
58,580000,10000,3344100,334.410,0
59,590000,10000,3344040,334.404,0
60,600000,10000,3370224,337.022,0
61,610000,10000,3344184,334.418,0
62,620000,10000,3344100,334.410,0
63,630000,10000,3374334,337.433,0
64,640000,10000,3344178,334.418,0
65,650000,10000,3344154,334.415,0
66,660000,10000,3368688,336.869,0
67,670000,10000,3344148,334.415,0
68,680000,10000,3344046,334.405,0
69,690000,10000,3383070,338.307,0
70,700000,10000,3344178,334.418,0
71,710000,10000,3344034,334.403,0
72,720000,10000,3383184,338.318,0
73,730000,10000,3376206,337.621,0
74,740000,10000,3344190,334.419,0
75,750000,10000,3358242,335.824,0
76,760000,10000,3376206,337.621,0
77,770000,10000,3376194,337.619,0
78,780000,10000,3389934,338.993,0
79,790000,10000,3344160,334.416,0
80,800000,10000,3344022,334.402,0
81,810000,10000,3357696,335.770,0
82,820000,10000,3344154,334.415,0
83,830000,10000,3344118,334.412,0
84,840000,10000,3365214,336.521,0
85,850000,10000,3344124,334.412,0
86,860000,10000,3376194,337.619,0
87,870000,10000,3377754,337.775,0
88,880000,10000,3344232,334.423,0
89,890000,10000,3344029,334.403,0
90,900000,10000,3380034,338.003,0
91,910000,10000,3344316,334.432,0
92,920000,10000,3344058,334.406,0
93,930000,10000,3364554,336.455,0
94,940000,10000,3344112,334.411,0
95,950000,10000,3376116,337.612,0
96,960000,10000,3359286,335.929,0
97,970000,10000,3344256,334.426,0
98,980000,10000,3344064,334.406,0
99,990000,10000,3377562,337.756,0
