block,first_iter,iters,elapsed_ns,avg_ns,mismatches
0,0,100000,33519426,335.194,0
1,100000,100000,33495498,334.955,0
2,200000,100000,33573301,335.733,0
3,300000,100000,33473526,334.735,0
4,400000,100000,33466104,334.661,0
5,500000,100000,33577645,335.776,0
6,600000,100000,33543204,335.432,0
7,700000,100000,33697218,336.972,0
8,800000,100000,33575665,335.757,0
9,900000,100000,33558936,335.589,0
10,1000000,100000,33564912,335.649,0
11,1100000,100000,33569371,335.694,0
12,1200000,100000,33565488,335.655,0
13,1300000,100000,33472818,334.728,0
14,1400000,100000,33472045,334.720,0
15,1500000,100000,33628674,336.287,0
16,1600000,100000,33576078,335.761,0
17,1700000,100000,33650557,336.506,0
18,1800000,100000,33464838,334.648,0
19,1900000,100000,33575382,335.754,0
20,2000000,100000,33462835,334.628,0
21,2100000,100000,33577482,335.775,0
22,2200000,100000,33569736,335.697,0
23,2300000,100000,33580927,335.809,0
24,2400000,100000,33466458,334.665,0
25,2500000,100000,33485748,334.857,0
26,2600000,100000,33471199,334.712,0
27,2700000,100000,33580068,335.801,0
28,2800000,100000,33510768,335.108,0
29,2900000,100000,33559153,335.592,0
30,3000000,100000,33481470,334.815,0
31,3100000,100000,33551394,335.514,0
32,3200000,100000,33471967,334.720,0
33,3300000,100000,33478608,334.786,0
34,3400000,100000,33464124,334.641,0
35,3500000,100000,33469399,334.694,0
36,3600000,100000,33474702,334.747,0
37,3700000,100000,33471762,334.718,0
38,3800000,100000,33643723,336.437,0
39,3900000,100000,33481530,334.815,0
40,4000000,100000,33593094,335.931,0
41,4100000,100000,33471793,334.718,0
42,4200000,100000,33574914,335.749,0
43,4300000,100000,33559572,335.596,0
44,4400000,100000,33481381,334.814,0
45,4500000,100000,33594438,335.944,0
46,4600000,100000,33471378,334.714,0
47,4700000,100000,33473305,334.733,0
48,4800000,100000,33600864,336.009,0
49,4900000,100000,33517548,335.175,0
50,5000000,100000,33481501,334.815,0
51,5100000,100000,33470772,334.708,0
52,5200000,100000,33592008,335.920,0
53,5300000,100000,33579241,335.792,0
54,5400000,100000,33558972,335.590,0
55,5500000,100000,33577002,335.770,0
56,5600000,100000,33474841,334.748,0
57,5700000,100000,33471648,334.716,0
58,5800000,100000,33558786,335.588,0
59,5900000,100000,33481261,334.813,0
60,6000000,100000,33564462,335.645,0
61,6100000,100000,33568788,335.688,0
62,6200000,100000,33470929,334.709,0
63,6300000,100000,33463968,334.640,0
64,6400000,100000,33575382,335.754,0
65,6500000,100000,33602911,336.029,0
66,6600000,100000,33471486,334.715,0
67,6700000,100000,33669354,336.694,0
68,6800000,100000,33559513,335.595,0
69,6900000,100000,33564210,335.642,0
70,7000000,100000,33568866,335.689,0
71,7100000,100000,33470947,334.709,0
72,7200000,100000,33650904,336.509,0
73,7300000,100000,33576102,335.761,0
74,7400000,100000,33653491,336.535,0
75,7500000,100000,33509994,335.100,0
76,7600000,100000,33564948,335.649,0
77,7700000,100000,33521185,335.212,0
78,7800000,100000,33597912,335.979,0
79,7900000,100000,33463710,334.637,0
80,8000000,100000,33576811,335.768,0
81,8100000,100000,33481656,334.817,0
82,8200000,100000,33474966,334.750,0
83,8300000,100000,33474469,334.745,0
84,8400000,100000,33486498,334.865,0
85,8500000,100000,33566388,335.664,0
86,8600000,100000,33464767,334.648,0
87,8700000,100000,33509040,335.090,0
88,8800000,100000,33464058,334.641,0
89,8900000,100000,33471433,334.714,0
90,9000000,100000,33473634,334.736,0
91,9100000,100000,33565758,335.658,0
92,9200000,100000,33508225,335.082,0
93,9300000,100000,33502446,335.024,0
94,9400000,100000,33469068,334.691,0
95,9500000,100000,33473971,334.740,0
96,9600000,100000,33565968,335.660,0
97,9700000,100000,33541236,335.412,0
98,9800000,100000,33498655,334.987,0
99,9900000,100000,33608280,336.083,0
