block,first_iter,iters,elapsed_ns,avg_ns,mismatches
0,0,10000,3344718,334.472,0
1,10000,10000,3344304,334.430,0
2,20000,10000,3378973,337.897,0
3,30000,10000,3344256,334.426,0
4,40000,10000,3344004,334.400,0
5,50000,10000,3560856,356.086,0
6,60000,10000,3344250,334.425,0
7,70000,10000,3344064,334.406,0
8,80000,10000,3390804,339.080,0
9,90000,10000,3344220,334.422,0
10,100000,10000,3344040,334.404,0
11,110000,10000,3364260,336.426,0
12,120000,10000,3376290,337.629,0
13,130000,10000,3344058,334.406,0
14,140000,10000,3366630,336.663,0
15,150000,10000,3344070,334.407,0
16,160000,10000,3344112,334.411,0
17,170000,10000,3387594,338.759,0
18,180000,10000,3376248,337.625,0
19,190000,10000,3344094,334.409,0
20,200000,10000,3371166,337.117,0
21,210000,10000,3344142,334.414,0
22,220000,10000,3344154,334.415,0
23,230000,10000,3358302,335.830,0
24,240000,10000,3344166,334.417,0
25,250000,10000,3344094,334.409,0
26,260000,10000,3359724,335.972,0
27,270000,10000,3344280,334.428,0
28,280000,10000,3376116,337.612,0
29,290000,10000,3358554,335.855,0
30,300000,10000,3344754,334.475,0
31,310000,10000,3376309,337.631,0
32,320000,10000,3367386,336.739,0
33,330000,10000,3344100,334.410,0
34,340000,10000,3344166,334.417,0
35,350000,10000,3395448,339.545,0
36,360000,10000,3344178,334.418,0
37,370000,10000,3376194,337.619,0
38,380000,10000,3363654,336.365,0
39,390000,10000,3344082,334.408,0
40,400000,10000,3344172,334.417,0
41,410000,10000,3360222,336.022,0
42,420000,10000,3376368,337.637,0
43,430000,10000,3344058,334.406,0
44,440000,10000,3388578,338.858,0
45,450000,10000,3344094,334.409,0
46,460000,10000,3344154,334.415,0
47,470000,10000,3388830,338.883,0
48,480000,10000,3344238,334.424,0
49,490000,10000,3364170,336.417,0
50,500000,10000,3344058,334.406,0
51,510000,10000,3344118,334.412,0
52,520000,10000,3396960,339.696,0
53,530000,10000,3344136,334.414,0
54,540000,10000,3344088,334.409,0
55,550000,10000,3390738,339.074,0
56,560000,10000,3344100,334.410,0
57,570000,10000,3344028,334.403,0
58,580000,10000,3358836,335.884,0
59,590000,10000,3376326,337.633,0
60,600000,10000,3344640,334.464,0
61,610000,10000,3363973,336.397,0
62,620000,10000,3376266,337.627,0
63,630000,10000,3376182,337.618,0
64,640000,10000,3359178,335.918,0
65,650000,10000,3344106,334.411,0
66,660000,10000,3344064,334.406,0
67,670000,10000,3365244,336.524,0
68,680000,10000,3344142,334.414,0
69,690000,10000,3344088,334.409,0
70,700000,10000,3365982,336.598,0
71,710000,10000,3344226,334.423,0
72,720000,10000,3344070,334.407,0
73,730000,10000,3358824,335.882,0
74,740000,10000,3344094,334.409,0
75,750000,10000,3344100,334.410,0
76,760000,10000,3367200,336.720,0
77,770000,10000,3344124,334.412,0
78,780000,10000,3344100,334.410,0
79,790000,10000,3357492,335.749,0
80,800000,10000,3344148,334.415,0
81,810000,10000,3344076,334.408,0
82,820000,10000,3363396,336.340,0
83,830000,10000,3344226,334.423,0
84,840000,10000,3344118,334.412,0
85,850000,10000,3378288,337.829,0
86,860000,10000,3344172,334.417,0
87,870000,10000,3376194,337.619,0
88,880000,10000,3364872,336.487,0
89,890000,10000,3344202,334.420,0
90,900000,10000,3344556,334.456,0
91,910000,10000,3363151,336.315,0
92,920000,10000,3344106,334.411,0
93,930000,10000,3344100,334.410,0
94,940000,10000,3358884,335.888,0
95,950000,10000,3344148,334.415,0
96,960000,10000,3344070,334.407,0
97,970000,10000,3357450,335.745,0
98,980000,10000,3344118,334.412,0
99,990000,10000,3344016,334.402,0
