block,first_iter,iters,elapsed_ns,avg_ns,mismatches
0,0,100000,33534595,335.346,0
1,100000,100000,33562302,335.623,0
2,200000,100000,33486930,334.869,0
3,300000,100000,33472669,334.727,0
4,400000,100000,33560934,335.609,0
5,500000,100000,33579294,335.793,0
6,600000,100000,33514561,335.146,0
7,700000,100000,33568164,335.682,0
8,800000,100000,33476880,334.769,0
9,900000,100000,33548545,335.485,0
10,1000000,100000,33463710,334.637,0
11,1100000,100000,33578922,335.789,0
12,1200000,100000,33470263,334.703,0
13,1300000,100000,33721440,337.214,0
14,1400000,100000,33477198,334.772,0
15,1500000,100000,33530413,335.304,0
16,1600000,100000,33583146,335.831,0
17,1700000,100000,33467028,334.670,0
18,1800000,100000,33471937,334.719,0
19,1900000,100000,33670734,336.707,0
20,2000000,100000,33547128,335.471,0
21,2100000,100000,33470251,334.703,0
22,2200000,100000,33584880,335.849,0
23,2300000,100000,33566892,335.669,0
24,2400000,100000,33463945,334.639,0
25,2500000,100000,33482346,334.823,0
26,2600000,100000,33724500,337.245,0
27,2700000,100000,33590455,335.905,0
28,2800000,100000,33471834,334.718,0
29,2900000,100000,33532302,335.323,0
30,3000000,100000,33576529,335.765,0
31,3100000,100000,33463884,334.639,0
32,3200000,100000,33471534,334.715,0
33,3300000,100000,33569017,335.690,0
34,3400000,100000,33566370,335.664,0
35,3500000,100000,33512256,335.123,0
36,3600000,100000,33496705,334.967,0
37,3700000,100000,33469656,334.697,0
38,3800000,100000,33548652,335.487,0
39,3900000,100000,33480859,334.809,0
40,4000000,100000,33520026,335.200,0
41,4100000,100000,33471240,334.712,0
42,4200000,100000,33473275,334.733,0
43,4300000,100000,33566988,335.670,0
44,4400000,100000,33511122,335.111,0
45,4500000,100000,33559561,335.596,0
46,4600000,100000,33471174,334.712,0
47,4700000,100000,33570198,335.702,0
48,4800000,100000,33471925,334.719,0
49,4900000,100000,33558006,335.580,0
50,5000000,100000,33480882,334.809,0
51,5100000,100000,33592855,335.929,0
52,5200000,100000,33471894,334.719,0
53,5300000,100000,33479856,334.799,0
54,5400000,100000,33560401,335.604,0
55,5500000,100000,33480198,334.802,0
56,5600000,100000,33474480,334.745,0
57,5700000,100000,33472255,334.723,0
58,5800000,100000,33559194,335.592,0
59,5900000,100000,33482088,334.821,0
60,6000000,100000,33463933,334.639,0
61,6100000,100000,33576300,335.763,0
62,6200000,100000,33659280,336.593,0
63,6300000,100000,33533773,335.338,0
64,6400000,100000,33506352,335.064,0
65,6500000,100000,33463236,334.632,0
66,6600000,100000,33566071,335.661,0
67,6700000,100000,33587568,335.876,0
68,6800000,100000,33614712,336.147,0
69,6900000,100000,33463627,334.636,0
70,7000000,100000,33575742,335.757,0
71,7100000,100000,33544650,335.447,0
72,7200000,100000,33559717,335.597,0
73,7300000,100000,33600930,336.009,0
74,7400000,100000,33560682,335.607,0
75,7500000,100000,33475837,334.758,0
76,7600000,100000,33462960,334.630,0
77,7700000,100000,33570156,335.702,0
78,7800000,100000,33480091,334.801,0
79,7900000,100000,33554826,335.548,0
80,8000000,100000,33470136,334.701,0
81,8100000,100000,33474349,334.743,0
82,8200000,100000,33471624,334.716,0
83,8300000,100000,33549600,335.496,0
84,8400000,100000,33500353,335.004,0
85,8500000,100000,33637692,336.377,0
86,8600000,100000,33557712,335.577,0
87,8700000,100000,33522931,335.229,0
88,8800000,100000,33486984,334.870,0
89,8900000,100000,33473388,334.734,0
90,9000000,100000,33511297,335.113,0
91,9100000,100000,33473136,334.731,0
92,9200000,100000,33473556,334.736,0
93,9300000,100000,33506953,335.070,0
94,9400000,100000,33465222,334.652,0
95,9500000,100000,33482148,334.821,0
96,9600000,100000,33567685,335.677,0
97,9700000,100000,33466872,334.669,0
98,9800000,100000,33694782,336.948,0
99,9900000,100000,33465853,334.659,0
100,10000000,100000,33567012,335.670,0
101,10100000,100000,33568620,335.686,0
102,10200000,100000,33471733,334.717,0
103,10300000,100000,33550104,335.501,0
104,10400000,100000,33483462,334.835,0
105,10500000,100000,33565873,335.659,0
106,10600000,100000,33464658,334.647,0
107,10700000,100000,33481878,334.819,0
108,10800000,100000,33526381,335.264,0
109,10900000,100000,33575562,335.756,0
110,11000000,100000,33471942,334.719,0
111,11100000,100000,33474331,334.743,0
112,11200000,100000,33505692,335.057,0
113,11300000,100000,33600966,336.010,0
114,11400000,100000,33564907,335.649,0
115,11500000,100000,33587904,335.879,0
116,11600000,100000,33471498,334.715,0
117,11700000,100000,33464017,334.640,0
118,11800000,100000,33597840,335.978,0
119,11900000,100000,33463110,334.631,0
120,12000000,100000,33470869,334.709,0
121,12100000,100000,33583266,335.833,0
122,12200000,100000,33689466,336.895,0
123,12300000,100000,33564637,335.646,0
124,12400000,100000,33664812,336.648,0
125,12500000,100000,33540354,335.404,0
126,12600000,100000,33473179,334.732,0
127,12700000,100000,33566808,335.668,0
128,12800000,100000,33558288,335.583,0
129,12900000,100000,33481051,334.811,0
130,13000000,100000,33469680,334.697,0
131,13100000,100000,33464070,334.641,0
132,13200000,100000,33678559,336.786,0
133,13300000,100000,33561738,335.617,0
134,13400000,100000,33474420,334.744,0
135,13500000,100000,33573523,335.735,0
136,13600000,100000,33485034,334.850,0
137,13700000,100000,33464772,334.648,0
138,13800000,100000,33481339,334.813,0
139,13900000,100000,33599568,335.996,0
140,14000000,100000,33569862,335.699,0
141,14100000,100000,33566827,335.668,0
142,14200000,100000,33463854,334.639,0
143,14300000,100000,33480822,334.808,0
144,14400000,100000,33462919,334.629,0
145,14500000,100000,33471786,334.718,0
146,14600000,100000,33575154,335.752,0
147,14700000,100000,33463957,334.640,0
148,14800000,100000,33563364,335.634,0
149,14900000,100000,33582036,335.820,0
150,15000000,100000,33470779,334.708,0
151,15100000,100000,33463602,334.636,0
152,15200000,100000,33489006,334.890,0
153,15300000,100000,33523159,335.232,0
154,15400000,100000,33472554,334.726,0
155,15500000,100000,33574476,335.745,0
156,15600000,100000,33529543,335.295,0
157,15700000,100000,33480912,334.809,0
158,15800000,100000,33499668,334.997,0
159,15900000,100000,33471547,334.715,0
160,16000000,100000,33663324,336.633,0
161,16100000,100000,33514848,335.148,0
162,16200000,100000,33566029,335.660,0
163,16300000,100000,33628194,336.282,0
164,16400000,100000,33568722,335.687,0
165,16500000,100000,33465019,334.650,0
166,16600000,100000,33576282,335.763,0
167,16700000,100000,33521484,335.215,0
168,16800000,100000,33471553,334.716,0
169,16900000,100000,33572760,335.728,0
170,17000000,100000,33472542,334.725,0
171,17100000,100000,33512635,335.126,0
172,17200000,100000,33465360,334.654,0
173,17300000,100000,33469764,334.698,0
174,17400000,100000,33568795,335.688,0
175,17500000,100000,33654948,336.549,0
176,17600000,100000,33464250,334.642,0
177,17700000,100000,33481801,334.818,0
178,17800000,100000,33463788,334.638,0
179,17900000,100000,33471210,334.712,0
180,18000000,100000,33574309,335.743,0
181,18100000,100000,33516150,335.161,0
182,18200000,100000,33564666,335.647,0
183,18300000,100000,33578623,335.786,0
184,18400000,100000,33470886,334.709,0
185,18500000,100000,33651246,336.512,0
186,18600000,100000,33481117,334.811,0
187,18700000,100000,33623700,336.237,0
188,18800000,100000,33481050,334.810,0
189,18900000,100000,33508357,335.084,0
190,19000000,100000,33468480,334.685,0
191,19100000,100000,33577980,335.780,0
192,19200000,100000,33662389,336.624,0
193,19300000,100000,33573198,335.732,0
194,19400000,100000,33569112,335.691,0
195,19500000,100000,33570655,335.707,0
196,19600000,100000,33552414,335.524,0
197,19700000,100000,33577338,335.773,0
198,19800000,100000,33531397,335.314,0
199,19900000,100000,33466050,334.661,0
200,20000000,100000,33577350,335.774,0
201,20100000,100000,33528307,335.283,0
202,20200000,100000,33576810,335.768,0
203,20300000,100000,33463122,334.631,0
204,20400000,100000,33475549,334.755,0
205,20500000,100000,33490824,334.908,0
206,20600000,100000,33465054,334.651,0
207,20700000,100000,33472039,334.720,0
208,20800000,100000,33590616,335.906,0
209,20900000,100000,33472320,334.723,0
210,21000000,100000,33547003,335.470,0
211,21100000,100000,33482646,334.826,0
212,21200000,100000,33558480,335.585,0
213,21300000,100000,33559237,335.592,0
214,21400000,100000,33479226,334.792,0
215,21500000,100000,33472038,334.720,0
216,21600000,100000,33506845,335.068,0
217,21700000,100000,33569322,335.693,0
218,21800000,100000,33471174,334.712,0
219,21900000,100000,33568909,335.689,0
220,22000000,100000,33562410,335.624,0
221,22100000,100000,33520200,335.202,0
222,22200000,100000,33482263,334.823,0
223,22300000,100000,33513318,335.133,0
224,22400000,100000,33560970,335.610,0
225,22500000,100000,33499303,334.993,0
226,22600000,100000,33610080,336.101,0
227,22700000,100000,33472002,334.720,0
228,22800000,100000,33568405,335.684,0
229,22900000,100000,33471540,334.715,0
230,23000000,100000,33463086,334.631,0
231,23100000,100000,33488281,334.883,0
232,23200000,100000,33565596,335.656,0
233,23300000,100000,33559500,335.595,0
234,23400000,100000,33471211,334.712,0
235,23500000,100000,33464016,334.640,0
236,23600000,100000,33481368,334.814,0
237,23700000,100000,33599371,335.994,0
