block,first_iter,iters,elapsed_ns,avg_ns,mismatches
0,0,100000,33971382,339.714,0
1,100000,100000,34091929,340.919,0
2,200000,100000,34291740,342.917,0
3,300000,100000,33925050,339.250,0
4,400000,100000,33910825,339.108,0
5,500000,100000,34115160,341.152,0
6,600000,100000,34253382,342.534,0
7,700000,100000,34012375,340.124,0
8,800000,100000,34041102,340.411,0
9,900000,100000,34147050,341.471,0
10,1000000,100000,34052143,340.521,0
11,1100000,100000,33989850,339.899,0
12,1200000,100000,34163790,341.638,0
13,1300000,100000,34046581,340.466,0
14,1400000,100000,34087902,340.879,0
15,1500000,100000,34174692,341.747,0
16,1600000,100000,33935221,339.352,0
17,1700000,100000,34101918,341.019,0
18,1800000,100000,33948918,339.489,0
19,1900000,100000,34100383,341.004,0
20,2000000,100000,34106676,341.067,0
21,2100000,100000,33621546,336.215,0
22,2200000,100000,33858679,338.587,0
23,2300000,100000,34054908,340.549,0
24,2400000,100000,34319712,343.197,0
25,2500000,100000,34293385,342.934,0
26,2600000,100000,34118556,341.186,0
27,2700000,100000,33997752,339.978,0
28,2800000,100000,34067149,340.671,0
29,2900000,100000,33995856,339.959,0
30,3000000,100000,34306896,343.069,0
31,3100000,100000,33947485,339.475,0
32,3200000,100000,34027980,340.280,0
33,3300000,100000,34225872,342.259,0
34,3400000,100000,33952291,339.523,0
35,3500000,100000,34023780,340.238,0
36,3600000,100000,34184880,341.849,0
37,3700000,100000,34173631,341.736,0
38,3800000,100000,33960600,339.606,0
39,3900000,100000,34114032,341.140,0
40,4000000,100000,34277029,342.770,0
41,4100000,100000,33992814,339.928,0
42,4200000,100000,33919314,339.193,0
43,4300000,100000,34192501,341.925,0
44,4400000,100000,34100772,341.008,0
45,4500000,100000,33917340,339.173,0
46,4600000,100000,34025683,340.257,0
47,4700000,100000,34236726,342.367,0
48,4800000,100000,33909697,339.097,0
49,4900000,100000,34023336,340.233,0
50,5000000,100000,34232754,342.328,0
51,5100000,100000,33917479,339.175,0
52,5200000,100000,34035846,340.358,0
53,5300000,100000,34099404,340.994,0
54,5400000,100000,34122301,341.223,0
55,5500000,100000,33584880,335.849,0
56,5600000,100000,33881952,338.820,0
57,5700000,100000,34236385,342.364,0
58,5800000,100000,34173456,341.735,0
59,5900000,100000,34206654,342.067,0
60,6000000,100000,34096429,340.964,0
61,6100000,100000,34143900,341.439,0
62,6200000,100000,33987504,339.875,0
63,6300000,100000,34010767,340.108,0
64,6400000,100000,34369860,343.699,0
65,6500000,100000,33746232,337.462,0
66,6600000,100000,34230541,342.305,0
67,6700000,100000,34023498,340.235,0
68,6800000,100000,33988158,339.882,0
69,6900000,100000,34327231,343.272,0
70,7000000,100000,34041882,340.419,0
71,7100000,100000,33960438,339.604,0
72,7200000,100000,34200055,342.001,0
73,7300000,100000,34093812,340.938,0
74,7400000,100000,33948720,339.487,0
75,7500000,100000,34038061,340.381,0
76,7600000,100000,34316124,343.161,0
77,7700000,100000,33915180,339.152,0
78,7800000,100000,33933385,339.334,0
79,7900000,100000,34245864,342.459,0
80,8000000,100000,34081872,340.819,0
81,8100000,100000,33926203,339.262,0
82,8200000,100000,34475658,344.757,0
83,8300000,100000,33998502,339.985,0
84,8400000,100000,33930703,339.307,0
85,8500000,100000,34161444,341.614,0
86,8600000,100000,34196988,341.970,0
87,8700000,100000,33942319,339.423,0
88,8800000,100000,33897918,338.979,0
89,8900000,100000,33623820,336.238,0
90,9000000,100000,33906061,339.061,0
91,9100000,100000,34307238,343.072,0
92,9200000,100000,34150476,341.505,0
93,9300000,100000,34328473,343.285,0
94,9400000,100000,33981492,339.815,0
95,9500000,100000,33963558,339.636,0
96,9600000,100000,34209907,342.099,0
97,9700000,100000,33971124,339.711,0
98,9800000,100000,34440744,344.407,0
99,9900000,100000,33701767,337.018,0
100,10000000,100000,34326942,343.269,0
101,10100000,100000,33996132,339.961,0
102,10200000,100000,34127071,341.271,0
103,10300000,100000,34103772,341.038,0
104,10400000,100000,33962268,339.623,0
105,10500000,100000,34074469,340.745,0
106,10600000,100000,34211616,342.116,0
107,10700000,100000,33967224,339.672,0
108,10800000,100000,34085863,340.859,0
109,10900000,100000,34226676,342.267,0
110,11000000,100000,33930799,339.308,0
111,11100000,100000,33965922,339.659,0
112,11200000,100000,34231044,342.310,0
113,11300000,100000,34080205,340.802,0
114,11400000,100000,33925950,339.260,0
115,11500000,100000,34101048,341.010,0
116,11600000,100000,34165945,341.659,0
117,11700000,100000,33919236,339.192,0
118,11800000,100000,34096944,340.969,0
119,11900000,100000,34273447,342.734,0
120,12000000,100000,33930672,339.307,0
121,12100000,100000,33968010,339.680,0
122,12200000,100000,33853537,338.535,0
123,12300000,100000,33966516,339.665,0
124,12400000,100000,33939288,339.393,0
125,12500000,100000,34287601,342.876,0
126,12600000,100000,34218738,342.187,0
127,12700000,100000,34081440,340.814,0
128,12800000,100000,34207855,342.079,0
129,12900000,100000,34088460,340.885,0
130,13000000,100000,34076352,340.764,0
131,13100000,100000,34022899,340.229,0
132,13200000,100000,34252824,342.528,0
133,13300000,100000,34169124,341.691,0
134,13400000,100000,34145185,341.452,0
135,13500000,100000,33986292,339.863,0
136,13600000,100000,34128390,341.284,0
137,13700000,100000,34226371,342.264,0
