block,first_iter,iters,elapsed_ns,avg_ns,mismatches
0,0,100000,34171758,341.718,0
1,100000,100000,34276086,342.761,0
2,200000,100000,34039957,340.400,0
3,300000,100000,33919932,339.199,0
4,400000,100000,34272690,342.727,0
5,500000,100000,34087549,340.875,0
6,600000,100000,33921696,339.217,0
7,700000,100000,34184748,341.847,0
8,800000,100000,34073431,340.734,0
9,900000,100000,33964848,339.648,0
10,1000000,100000,33996486,339.965,0
11,1100000,100000,34207285,342.073,0
12,1200000,100000,34062558,340.626,0
13,1300000,100000,33909384,339.094,0
14,1400000,100000,34218169,342.182,0
15,1500000,100000,34065510,340.655,0
16,1600000,100000,33909066,339.091,0
17,1700000,100000,33928909,339.289,0
18,1800000,100000,33789738,337.897,0
19,1900000,100000,33867714,338.677,0
20,2000000,100000,34278181,342.782,0
21,2100000,100000,34138632,341.386,0
22,2200000,100000,34073881,340.739,0
23,2300000,100000,34076826,340.768,0
24,2400000,100000,34019202,340.192,0
25,2500000,100000,34040521,340.405,0
26,2600000,100000,34033812,340.338,0
27,2700000,100000,34613082,346.131,0
28,2800000,100000,33851479,338.515,0
29,2900000,100000,34173144,341.731,0
30,3000000,100000,34206540,342.065,0
31,3100000,100000,33962941,339.629,0
32,3200000,100000,34216476,342.165,0
33,3300000,100000,34048314,340.483,0
34,3400000,100000,33973753,339.738,0
35,3500000,100000,34233714,342.337,0
36,3600000,100000,34147950,341.479,0
37,3700000,100000,33918037,339.180,0
38,3800000,100000,34209114,342.091,0
39,3900000,100000,34125282,341.253,0
40,4000000,100000,33913855,339.139,0
41,4100000,100000,34097634,340.976,0
42,4200000,100000,34171878,341.719,0
43,4300000,100000,34060591,340.606,0
44,4400000,100000,33931476,339.315,0
45,4500000,100000,34158684,341.587,0
46,4600000,100000,34105669,341.057,0
47,4700000,100000,33922566,339.226,0
48,4800000,100000,34177788,341.778,0
49,4900000,100000,34096387,340.964,0
50,5000000,100000,33930216,339.302,0
51,5100000,100000,33503286,335.033,0
52,5200000,100000,33897835,338.978,0
53,5300000,100000,34290402,342.904,0
54,5400000,100000,34216110,342.161,0
55,5500000,100000,34164769,341.648,0
56,5600000,100000,34215510,342.155,0
57,5700000,100000,34126152,341.262,0
58,5800000,100000,34074577,340.746,0
59,5900000,100000,34013466,340.135,0
60,6000000,100000,34437090,344.371,0
61,6100000,100000,33619861,336.199,0
62,6200000,100000,34314618,343.146,0
63,6300000,100000,33984906,339.849,0
64,6400000,100000,34233535,342.335,0
65,6500000,100000,33994206,339.942,0
66,6600000,100000,33979206,339.792,0
67,6700000,100000,34137865,341.379,0
68,6800000,100000,34072806,340.728,0
69,6900000,100000,33913566,339.136,0
70,7000000,100000,34089223,340.892,0
71,7100000,100000,34277448,342.774,0
72,7200000,100000,33985728,339.857,0
73,7300000,100000,34095691,340.957,0
74,7400000,100000,34211376,342.114,0
75,7500000,100000,33993108,339.931,0
76,7600000,100000,33960145,339.601,0
77,7700000,100000,34221720,342.217,0
78,7800000,100000,33995460,339.955,0
79,7900000,100000,33991687,339.917,0
80,8000000,100000,34144086,341.441,0
81,8100000,100000,34183266,341.833,0
82,8200000,100000,34004923,340.049,0
83,8300000,100000,34115772,341.158,0
84,8400000,100000,33819487,338.195,0
85,8500000,100000,33998118,339.981,0
86,8600000,100000,34063212,340.632,0
87,8700000,100000,34080025,340.800,0
88,8800000,100000,34270908,342.709,0
