time_s,block,first_iter,iters,elapsed_ns,avg_ns,mismatches
0.033634369,0,0,100000,33634369,336.344,0
0.067102117,1,100000,100000,33467748,334.677,0
0.100565143,2,200000,100000,33463026,334.630,0
0.134027936,3,300000,100000,33462793,334.628,0
0.167483102,4,400000,100000,33455166,334.552,0
0.200974850,5,500000,100000,33491748,334.917,0
0.234436083,6,600000,100000,33461233,334.612,0
0.268066305,7,700000,100000,33630222,336.302,0
0.301535793,8,800000,100000,33469488,334.695,0
0.334990978,9,900000,100000,33455185,334.552,0
0.368498314,10,1000000,100000,33507336,335.073,0
0.401960362,11,1100000,100000,33462048,334.620,0
0.435517427,12,1200000,100000,33557065,335.571,0
0.469101389,13,1300000,100000,33583962,335.840,0
0.502570637,14,1400000,100000,33469248,334.692,0
0.536097684,15,1500000,100000,33527047,335.270,0
0.569553078,16,1600000,100000,33455394,334.554,0
0.603022458,17,1700000,100000,33469380,334.694,0
0.636477943,18,1800000,100000,33455485,334.555,0
0.669950941,19,1900000,100000,33472998,334.730,0
0.703406185,20,2000000,100000,33455244,334.552,0
0.736868558,21,2100000,100000,33462373,334.624,0
0.770473988,22,2200000,100000,33605430,336.054,0
0.804029048,23,2300000,100000,33555060,335.551,0
0.837544059,24,2400000,100000,33515011,335.150,0
0.871102479,25,2500000,100000,33558420,335.584,0
0.904659705,26,2600000,100000,33557226,335.572,0
0.938287210,27,2700000,100000,33627505,336.275,0
0.971753854,28,2800000,100000,33466644,334.666,0
1.005208810,29,2900000,100000,33454956,334.550,0
1.038678983,30,3000000,100000,33470173,334.702,0
1.072140791,31,3100000,100000,33461808,334.618,0
1.105774847,32,3200000,100000,33634056,336.341,0
1.139339184,33,3300000,100000,33564337,335.643,0
1.172794488,34,3400000,100000,33455304,334.553,0
1.206256860,35,3500000,100000,33462372,334.624,0
1.239814357,36,3600000,100000,33557497,335.575,0
1.273432465,37,3700000,100000,33618108,336.181,0
1.306886929,38,3800000,100000,33454464,334.545,0
1.340357270,39,3900000,100000,33470341,334.703,0
1.373947382,40,4000000,100000,33590112,335.901,0
1.407510272,41,4100000,100000,33562890,335.629,0
1.440971967,42,4200000,100000,33461695,334.617,0
1.474522035,43,4300000,100000,33550068,335.501,0
1.507991691,44,4400000,100000,33469656,334.697,0
1.541531536,45,4500000,100000,33539845,335.398,0
1.575045520,46,4600000,100000,33513984,335.140,0
1.608513190,47,4700000,100000,33467670,334.677,0
1.641969161,48,4800000,100000,33455971,334.560,0
1.675524983,49,4900000,100000,33555822,335.558,0
1.708987895,50,5000000,100000,33462912,334.629,0
1.742451432,51,5100000,100000,33463537,334.635,0
1.776001764,52,5200000,100000,33550332,335.503,0
1.809688146,53,5300000,100000,33686382,336.864,0
1.843146715,54,5400000,100000,33458569,334.586,0
1.876619131,55,5500000,100000,33472416,334.724,0
1.910216899,56,5600000,100000,33597768,335.978,0
1.943802380,57,5700000,100000,33585481,335.855,0
1.977272450,58,5800000,100000,33470070,334.701,0
2.010863582,59,5900000,100000,33591132,335.911,0
2.044420995,60,6000000,100000,33557413,335.574,0
2.077978473,61,6100000,100000,33557478,335.575,0
2.111441103,62,6200000,100000,33462630,334.626,0
2.144945728,63,6300000,100000,33504625,335.046,0
2.178529456,64,6400000,100000,33583728,335.837,0
2.211990592,65,6500000,100000,33461136,334.611,0
2.245446539,66,6600000,100000,33455947,334.559,0
2.278938641,67,6700000,100000,33492102,334.921,0
2.312393957,68,6800000,100000,33455316,334.553,0
2.345985078,69,6900000,100000,33591121,335.911,0
2.379447732,70,7000000,100000,33462654,334.627,0
2.412910266,71,7100000,100000,33462534,334.625,0
2.446365823,72,7200000,100000,33455557,334.556,0
2.480025529,73,7300000,100000,33659706,336.597,0
2.513486515,74,7400000,100000,33460986,334.610,0
2.546949842,75,7500000,100000,33463327,334.633,0
2.580412334,76,7600000,100000,33462492,334.625,0
2.613867638,77,7700000,100000,33455304,334.553,0
2.647361355,78,7800000,100000,33493717,334.937,0
2.680859565,79,7900000,100000,33498210,334.982,0
2.714321763,80,8000000,100000,33462198,334.622,0
2.747884354,81,8100000,100000,33562591,335.626,0
2.781383632,82,8200000,100000,33499278,334.993,0
2.814935104,83,8300000,100000,33551472,335.515,0
2.848398281,84,8400000,100000,33463177,334.632,0
2.881861307,85,8500000,100000,33463026,334.630,0
2.915316677,86,8600000,100000,33455370,334.554,0
2.948786280,87,8700000,100000,33469603,334.696,0
2.982241164,88,8800000,100000,33454884,334.549,0
3.015703662,89,8900000,100000,33462498,334.625,0
3.049171831,90,9000000,100000,33468169,334.682,0
3.082627465,91,9100000,100000,33455634,334.556,0
3.116192497,92,9200000,100000,33565032,335.650,0
3.149647898,93,9300000,100000,33455401,334.554,0
3.183239414,94,9400000,100000,33591516,335.915,0
3.216701654,95,9500000,100000,33462240,334.622,0
