block,first_iter,iters,elapsed_ns,avg_ns,mismatches
0,0,100000,33522487,335.225,0
1,100000,100000,33494460,334.945,0
2,200000,100000,33560418,335.604,0
3,300000,100000,33473263,334.733,0
4,400000,100000,33474642,334.746,0
5,500000,100000,33471486,334.715,0
6,600000,100000,33463681,334.637,0
7,700000,100000,33671766,336.718,0
8,800000,100000,33654216,336.542,0
9,900000,100000,33613885,336.139,0
10,1000000,100000,33479598,334.796,0
11,1100000,100000,33465888,334.659,0
12,1200000,100000,33718489,337.185,0
13,1300000,100000,33482610,334.826,0
14,1400000,100000,33472632,334.726,0
15,1500000,100000,33463987,334.640,0
16,1600000,100000,33481722,334.817,0
17,1700000,100000,33624708,336.247,0
18,1800000,100000,33576853,335.769,0
19,1900000,100000,33469872,334.699,0
20,2000000,100000,33464184,334.642,0
21,2100000,100000,33490795,334.908,0
22,2200000,100000,33643776,336.438,0
23,2300000,100000,33471144,334.711,0
24,2400000,100000,33472381,334.724,0
25,2500000,100000,33566472,335.665,0
26,2600000,100000,33463080,334.631,0
27,2700000,100000,33589525,335.895,0
28,2800000,100000,33471498,334.715,0
29,2900000,100000,33559296,335.593,0
30,3000000,100000,33515527,335.155,0
31,3100000,100000,33592878,335.929,0
32,3200000,100000,33513714,335.137,0
33,3300000,100000,33463891,334.639,0
34,3400000,100000,33471738,334.717,0
35,3500000,100000,33574092,335.741,0
36,3600000,100000,33504529,335.045,0
37,3700000,100000,33469014,334.690,0
38,3800000,100000,33590952,335.910,0
39,3900000,100000,33471247,334.712,0
40,4000000,100000,33501396,335.014,0
41,4100000,100000,33582864,335.829,0
42,4200000,100000,33516085,335.161,0
43,4300000,100000,33561930,335.619,0
44,4400000,100000,33492474,334.925,0
45,4500000,100000,33618469,336.185,0
46,4600000,100000,33562548,335.625,0
47,4700000,100000,33569214,335.692,0
48,4800000,100000,33630415,336.304,0
49,4900000,100000,33568734,335.687,0
50,5000000,100000,33471564,334.716,0
51,5100000,100000,33535261,335.353,0
52,5200000,100000,33576528,335.765,0
53,5300000,100000,33564792,335.648,0
54,5400000,100000,33464113,334.641,0
55,5500000,100000,33587970,335.880,0
56,5600000,100000,33559512,335.595,0
57,5700000,100000,33472255,334.723,0
58,5800000,100000,33568554,335.686,0
59,5900000,100000,33471552,334.716,0
60,6000000,100000,33650695,336.507,0
61,6100000,100000,33481128,334.811,0
62,6200000,100000,33469032,334.690,0
63,6300000,100000,33569065,335.691,0
64,6400000,100000,33471306,334.713,0
65,6500000,100000,33558546,335.585,0
66,6600000,100000,33601897,336.019,0
67,6700000,100000,33505896,335.059,0
68,6800000,100000,33472026,334.720,0
69,6900000,100000,33574975,335.750,0
70,7000000,100000,33560364,335.604,0
71,7100000,100000,33567156,335.672,0
72,7200000,100000,33676633,336.766,0
73,7300000,100000,33569124,335.691,0
74,7400000,100000,33558696,335.587,0
75,7500000,100000,33577273,335.773,0
76,7600000,100000,33526950,335.269,0
77,7700000,100000,33671934,336.719,0
78,7800000,100000,33565471,335.655,0
79,7900000,100000,33463926,334.639,0
80,8000000,100000,33489756,334.898,0
81,8100000,100000,33506569,335.066,0
82,8200000,100000,33471432,334.714,0
83,8300000,100000,33480024,334.800,0
84,8400000,100000,33568051,335.681,0
85,8500000,100000,33559104,335.591,0
86,8600000,100000,33577512,335.775,0
87,8700000,100000,33638047,336.380,0
88,8800000,100000,33464700,334.647,0
89,8900000,100000,33481002,334.810,0
90,9000000,100000,33463267,334.633,0
91,9100000,100000,33471456,334.715,0
92,9200000,100000,33473136,334.731,0
93,9300000,100000,33471811,334.718,0
94,9400000,100000,33574242,335.742,0
95,9500000,100000,33464586,334.646,0
96,9600000,100000,33660229,336.602,0
97,9700000,100000,33568914,335.689,0
98,9800000,100000,33516228,335.162,0
99,9900000,100000,33558613,335.586,0
100,10000000,100000,33577038,335.770,0
101,10100000,100000,33514464,335.145,0
102,10200000,100000,33556003,335.560,0
103,10300000,100000,33484926,334.849,0
104,10400000,100000,33467874,334.679,0
105,10500000,100000,33469687,334.697,0
106,10600000,100000,33479952,334.800,0
107,10700000,100000,33696822,336.968,0
108,10800000,100000,33569125,335.691,0
109,10900000,100000,33566442,335.664,0
110,11000000,100000,33470664,334.707,0
111,11100000,100000,33483355,334.834,0
112,11200000,100000,33469824,334.698,0
113,11300000,100000,33539382,335.394,0
114,11400000,100000,33589711,335.897,0
115,11500000,100000,33558348,335.583,0
116,11600000,100000,33518364,335.184,0
117,11700000,100000,33581995,335.820,0
118,11800000,100000,33567312,335.673,0
119,11900000,100000,33551958,335.520,0
120,12000000,100000,33576181,335.762,0
121,12100000,100000,33470100,334.701,0
122,12200000,100000,33664158,336.642,0
123,12300000,100000,33505249,335.052,0
124,12400000,100000,33524244,335.242,0
125,12500000,100000,33576486,335.765,0
126,12600000,100000,33463009,334.630,0
127,12700000,100000,33600528,336.005,0
128,12800000,100000,33478608,334.786,0
129,12900000,100000,33558637,335.586,0
130,13000000,100000,33471000,334.710,0
131,13100000,100000,33632244,336.322,0
132,13200000,100000,33530731,335.307,0
133,13300000,100000,33562518,335.625,0
134,13400000,100000,33485484,334.855,0
135,13500000,100000,33619267,336.193,0
136,13600000,100000,33488262,334.883,0
137,13700000,100000,33484044,334.840,0
138,13800000,100000,33464509,334.645,0
139,13900000,100000,33487674,334.877,0
140,14000000,100000,33465954,334.660,0
141,14100000,100000,33696889,336.969,0
142,14200000,100000,33475554,334.756,0
143,14300000,100000,33512190,335.122,0
144,14400000,100000,33476491,334.765,0
145,14500000,100000,33578232,335.782,0
146,14600000,100000,33567858,335.679,0
147,14700000,100000,33511027,335.110,0
148,14800000,100000,33482124,334.821,0
149,14900000,100000,33466038,334.660,0
150,15000000,100000,33569185,335.692,0
151,15100000,100000,33568212,335.682,0
152,15200000,100000,33474204,334.742,0
153,15300000,100000,33465769,334.658,0
154,15400000,100000,33610950,336.110,0
155,15500000,100000,33472014,334.720,0
156,15600000,100000,33473413,334.734,0
157,15700000,100000,33471252,334.713,0
158,15800000,100000,33463830,334.638,0
159,15900000,100000,33481765,334.818,0
160,16000000,100000,33559824,335.598,0
161,16100000,100000,33471900,334.719,0
162,16200000,100000,33527407,335.274,0
163,16300000,100000,33580602,335.806,0
164,16400000,100000,33483852,334.839,0
165,16500000,100000,33491299,334.913,0
166,16600000,100000,33474564,334.746,0
167,16700000,100000,33464538,334.645,0
168,16800000,100000,33507667,335.077,0
169,16900000,100000,33531108,335.311,0
170,17000000,100000,33471714,334.717,0
171,17100000,100000,33482881,334.829,0
172,17200000,100000,33464676,334.647,0
173,17300000,100000,33579018,335.790,0
174,17400000,100000,33656179,336.562,0
175,17500000,100000,33471714,334.717,0
176,17600000,100000,33474624,334.746,0
177,17700000,100000,33515551,335.156,0
178,17800000,100000,33463338,334.633,0
179,17900000,100000,33689310,336.893,0
180,18000000,100000,33564385,335.644,0
181,18100000,100000,33603276,336.033,0
182,18200000,100000,33490194,334.902,0
183,18300000,100000,33521239,335.212,0
184,18400000,100000,33566682,335.667,0
185,18500000,100000,33568782,335.688,0
186,18600000,100000,33471769,334.718,0
187,18700000,100000,33479064,334.791,0
188,18800000,100000,33499098,334.991,0
189,18900000,100000,33479461,334.795,0
190,19000000,100000,33561090,335.611,0
191,19100000,100000,33579612,335.796,0
192,19200000,100000,33464629,334.646,0
193,19300000,100000,33597168,335.972,0
194,19400000,100000,33463056,334.631,0
195,19500000,100000,33471877,334.719,0
196,19600000,100000,33493776,334.938,0
197,19700000,100000,33516954,335.170,0
198,19800000,100000,33563863,335.639,0
199,19900000,100000,33568896,335.689,0
200,20000000,100000,33471216,334.712,0
201,20100000,100000,33556273,335.563,0
202,20200000,100000,33481332,334.813,0
203,20300000,100000,33462978,334.630,0
204,20400000,100000,33576067,335.761,0
205,20500000,100000,33469470,334.695,0
206,20600000,100000,33464256,334.643,0
207,20700000,100000,33576187,335.762,0
208,20800000,100000,33504990,335.050,0
209,20900000,100000,33642984,336.430,0
210,21000000,100000,33568033,335.680,0
211,21100000,100000,33566556,335.666,0
212,21200000,100000,33546234,335.462,0
213,21300000,100000,33480871,334.809,0
214,21400000,100000,33469326,334.693,0
215,21500000,100000,33470700,334.707,0
216,21600000,100000,33579019,335.790,0
217,21700000,100000,33463836,334.638,0
218,21800000,100000,33566616,335.666,0
219,21900000,100000,33474901,334.749,0
220,22000000,100000,33471552,334.716,0
221,22100000,100000,33478152,334.782,0
222,22200000,100000,33560353,335.604,0
223,22300000,100000,33472350,334.724,0
224,22400000,100000,33474888,334.749,0
225,22500000,100000,33471085,334.711,0
226,22600000,100000,33610800,336.108,0
227,22700000,100000,33576696,335.767,0
228,22800000,100000,33512713,335.127,0
229,22900000,100000,33516336,335.163,0
230,23000000,100000,33478560,334.786,0
231,23100000,100000,33537949,335.379,0
232,23200000,100000,33469752,334.698,0
233,23300000,100000,33507168,335.072,0
234,23400000,100000,33600793,336.008,0
235,23500000,100000,33558150,335.582,0
236,23600000,100000,33481170,334.812,0
237,23700000,100000,33530083,335.301,0
238,23800000,100000,33576612,335.766,0
239,23900000,100000,33470118,334.701,0
240,24000000,100000,33464233,334.642,0
241,24100000,100000,33586254,335.863,0
242,24200000,100000,33509280,335.093,0
243,24300000,100000,33472501,334.725,0
244,24400000,100000,33473088,334.731,0
245,24500000,100000,33521892,335.219,0
246,24600000,100000,33547783,335.478,0
247,24700000,100000,33576720,335.767,0
248,24800000,100000,33541602,335.416,0
249,24900000,100000,33556435,335.564,0
250,25000000,100000,33659004,336.590,0
251,25100000,100000,33531198,335.312,0
252,25200000,100000,33486361,334.864,0
253,25300000,100000,33592842,335.928,0
254,25400000,100000,33543030,335.430,0
255,25500000,100000,33479095,334.791,0
256,25600000,100000,33559530,335.595,0
257,25700000,100000,33470040,334.700,0
258,25800000,100000,33569065,335.691,0
259,25900000,100000,33551166,335.512,0
260,26000000,100000,33463068,334.631,0
261,26100000,100000,33501541,335.015,0
262,26200000,100000,33517338,335.173,0
263,26300000,100000,33566832,335.668,0
264,26400000,100000,33574129,335.741,0
265,26500000,100000,33463740,334.637,0
266,26600000,100000,33599220,335.992,0
267,26700000,100000,33472915,334.729,0
268,26800000,100000,33548886,335.489,0
269,26900000,100000,33474018,334.740,0
270,27000000,100000,33566941,335.669,0
271,27100000,100000,33462714,334.627,0
272,27200000,100000,33480984,334.810,0
273,27300000,100000,33469879,334.699,0
274,27400000,100000,33464364,334.644,0
275,27500000,100000,33498738,334.987,0
276,27600000,100000,33592387,335.924,0
277,27700000,100000,33471300,334.713,0
278,27800000,100000,33473256,334.733,0
279,27900000,100000,33678913,336.789,0
280,28000000,100000,33651204,336.512,0
281,28100000,100000,33579336,335.793,0
282,28200000,100000,33471703,334.717,0
283,28300000,100000,33508494,335.085,0
284,28400000,100000,33565620,335.656,0
285,28500000,100000,33558907,335.589,0
286,28600000,100000,33481674,334.817,0
287,28700000,100000,33462972,334.630,0
288,28800000,100000,33472327,334.723,0
289,28900000,100000,33574848,335.748,0
290,29000000,100000,33560016,335.600,0
291,29100000,100000,33517333,335.173,0
292,29200000,100000,33568878,335.689,0
293,29300000,100000,33517632,335.176,0
294,29400000,100000,33495145,334.951,0
295,29500000,100000,33582942,335.829,0
296,29600000,100000,33465678,334.657,0
297,29700000,100000,33567919,335.679,0
298,29800000,100000,33482280,334.823,0
299,29900000,100000,33465282,334.653,0
300,30000000,100000,33585025,335.850,0
301,30100000,100000,33463998,334.640,0
302,30200000,100000,33474126,334.741,0
303,30300000,100000,33475075,334.751,0
304,30400000,100000,33610830,336.108,0
305,30500000,100000,33465438,334.654,0
306,30600000,100000,33496657,334.967,0
