time_s,block,first_iter,iters,elapsed_ns,avg_ns,mismatches
0.033527058,0,0,100000,33527058,335.271,0
0.067102861,1,100000,100000,33575803,335.758,0
0.100775683,2,200000,100000,33672822,336.728,0
0.134335945,3,300000,100000,33560262,335.603,0
0.167878388,4,400000,100000,33542443,335.424,0
0.201353276,5,500000,100000,33474888,334.749,0
0.234824648,6,600000,100000,33471372,334.714,0
0.268287939,7,700000,100000,33463291,334.633,0
0.301959327,8,800000,100000,33671388,336.714,0
0.335422989,9,900000,100000,33463662,334.637,0
0.368978956,10,1000000,100000,33555967,335.560,0
0.402458026,11,1100000,100000,33479070,334.791,0
0.436017796,12,1200000,100000,33559770,335.598,0
0.469488155,13,1300000,100000,33470359,334.704,0
0.502962305,14,1400000,100000,33474150,334.741,0
0.536435219,15,1500000,100000,33472914,334.729,0
0.569953620,16,1600000,100000,33518401,335.184,0
0.603534654,17,1700000,100000,33581034,335.810,0
0.637223694,18,1800000,100000,33689040,336.890,0
0.670800289,19,1900000,100000,33576595,335.766,0
0.704365873,20,2000000,100000,33565584,335.656,0
0.737830573,21,2100000,100000,33464700,334.647,0
0.771406376,22,2200000,100000,33575803,335.758,0
0.804870932,23,2300000,100000,33464556,334.646,0
0.838472018,24,2400000,100000,33601086,336.011,0
0.872135799,25,2500000,100000,33663781,336.638,0
0.905607801,26,2600000,100000,33472002,334.720,0
0.939177765,27,2700000,100000,33569964,335.700,0
0.972757534,28,2800000,100000,33579769,335.798,0
1.006228126,29,2900000,100000,33470592,334.706,0
1.039797448,30,3000000,100000,33569322,335.693,0
1.073303549,31,3100000,100000,33506101,335.061,0
1.106766845,32,3200000,100000,33463296,334.633,0
1.140248105,33,3300000,100000,33481260,334.813,0
1.173710886,34,3400000,100000,33462781,334.628,0
1.207181484,35,3500000,100000,33470598,334.706,0
1.240755750,36,3600000,100000,33574266,335.743,0
1.274221363,37,3700000,100000,33465613,334.656,0
1.307864809,38,3800000,100000,33643446,336.434,0
1.341433693,39,3900000,100000,33568884,335.689,0
1.374999620,40,4000000,100000,33565927,335.659,0
1.408601444,41,4100000,100000,33601824,336.018,0
1.442082086,42,4200000,100000,33480642,334.806,0
1.475546451,43,4300000,100000,33464365,334.644,0
1.509017019,44,4400000,100000,33470568,334.706,0
1.542619047,45,4500000,100000,33602028,336.020,0
1.576276690,46,4600000,100000,33657643,336.576,0
1.609857040,47,4700000,100000,33580350,335.803,0
1.643321284,48,4800000,100000,33464244,334.642,0
1.676796557,49,4900000,100000,33475273,334.753,0
1.710364577,50,5000000,100000,33568020,335.680,0
1.743836243,51,5100000,100000,33471666,334.717,0
1.777300116,52,5200000,100000,33463873,334.639,0
1.810781436,53,5300000,100000,33481320,334.813,0
1.844333790,54,5400000,100000,33552354,335.524,0
1.877805553,55,5500000,100000,33471763,334.718,0
1.911383863,56,5600000,100000,33578310,335.783,0
1.944848305,57,5700000,100000,33464442,334.644,0
1.978319858,58,5800000,100000,33471553,334.716,0
2.011888442,59,5900000,100000,33568584,335.686,0
2.045359472,60,6000000,100000,33471030,334.710,0
2.078822877,61,6100000,100000,33463405,334.634,0
2.112303615,62,6200000,100000,33480738,334.807,0
2.145772965,63,6300000,100000,33469350,334.693,0
2.179341574,64,6400000,100000,33568609,335.686,0
2.212812466,65,6500000,100000,33470892,334.709,0
2.246344744,66,6600000,100000,33532278,335.323,0
2.279851817,67,6700000,100000,33507073,335.071,0
2.313323147,68,6800000,100000,33471330,334.713,0
2.346871139,69,6900000,100000,33547992,335.480,0
2.380351140,70,7000000,100000,33480001,334.800,0
2.413815522,71,7100000,100000,33464382,334.644,0
2.447285178,72,7200000,100000,33469656,334.697,0
2.480854291,73,7300000,100000,33569113,335.691,0
2.514325693,74,7400000,100000,33471402,334.714,0
2.547886555,75,7500000,100000,33560862,335.609,0
2.581411838,76,7600000,100000,33525283,335.253,0
2.614933130,77,7700000,100000,33521292,335.213,0
2.648406212,78,7800000,100000,33473082,334.731,0
2.681981259,79,7900000,100000,33575047,335.750,0
2.715446457,80,8000000,100000,33465198,334.652,0
2.748927963,81,8100000,100000,33481506,334.815,0
2.782486792,82,8200000,100000,33558829,335.588,0
2.815968436,83,8300000,100000,33481644,334.816,0
2.849537932,84,8400000,100000,33569496,335.695,0
2.883097421,85,8500000,100000,33559489,335.595,0
2.916560747,86,8600000,100000,33463326,334.633,0
2.950042931,87,8700000,100000,33482184,334.822,0
2.983558530,88,8800000,100000,33515599,335.156,0
3.017103654,89,8900000,100000,33545124,335.451,0
3.050680056,90,9000000,100000,33576402,335.764,0
3.084238993,91,9100000,100000,33558937,335.589,0
3.117805279,92,9200000,100000,33566286,335.663,0
3.151303867,93,9300000,100000,33498588,334.986,0
3.184870694,94,9400000,100000,33566827,335.668,0
3.218333762,95,9500000,100000,33463068,334.631,0
3.251815208,96,9600000,100000,33481446,334.814,0
3.285285051,97,9700000,100000,33469843,334.698,0
3.318854145,98,9800000,100000,33569094,335.691,0
3.352325775,99,9900000,100000,33471630,334.716,0
3.385789756,100,10000000,100000,33463981,334.640,0
3.419270710,101,10100000,100000,33480954,334.810,0
3.452821240,102,10200000,100000,33550530,335.505,0
3.486367907,103,10300000,100000,33546667,335.467,0
3.519968861,104,10400000,100000,33600954,336.010,0
3.553435703,105,10500000,100000,33466842,334.668,0
3.587001372,106,10600000,100000,33565669,335.657,0
3.620587704,107,10700000,100000,33586332,335.863,0
3.654061728,108,10800000,100000,33474024,334.740,0
3.687567841,109,10900000,100000,33506113,335.061,0
3.721153459,110,11000000,100000,33585618,335.856,0
3.754678657,111,11100000,100000,33525198,335.252,0
3.788150888,112,11200000,100000,33472231,334.722,0
3.821630054,113,11300000,100000,33479166,334.792,0
3.855160028,114,11400000,100000,33529974,335.300,0
