block,first_iter,iters,elapsed_ns,avg_ns,mismatches
0,0,100000,33504822,335.048,0
1,100000,100000,33498648,334.986,0
2,200000,100000,33567379,335.674,0
3,300000,100000,33467148,334.671,0
4,400000,100000,33584412,335.844,0
5,500000,100000,33558325,335.583,0
6,600000,100000,33481434,334.814,0
7,700000,100000,33557544,335.575,0
8,800000,100000,33471679,334.717,0
9,900000,100000,33806394,338.064,0
10,1000000,100000,33562332,335.623,0
11,1100000,100000,33602623,336.026,0
12,1200000,100000,33477882,334.779,0
13,1300000,100000,33476466,334.765,0
14,1400000,100000,33561859,335.619,0
15,1500000,100000,33577764,335.778,0
16,1600000,100000,33560964,335.610,0
17,1700000,100000,33474187,334.742,0
18,1800000,100000,33575370,335.754,0
19,1900000,100000,33562416,335.624,0
20,2000000,100000,33578833,335.788,0
21,2100000,100000,33558828,335.588,0
22,2200000,100000,33534630,335.346,0
23,2300000,100000,33664189,336.642,0
24,2400000,100000,33557670,335.577,0
25,2500000,100000,33464514,334.645,0
26,2600000,100000,33501343,335.013,0
27,2700000,100000,33483630,334.836,0
28,2800000,100000,33644688,336.447,0
29,2900000,100000,33482053,334.821,0
30,3000000,100000,33656568,336.566,0
31,3100000,100000,33563802,335.638,0
32,3200000,100000,33571429,335.714,0
33,3300000,100000,33474360,334.744,0
34,3400000,100000,33701976,337.020,0
35,3500000,100000,33559747,335.597,0
36,3600000,100000,33471810,334.718,0
37,3700000,100000,33569742,335.697,0
38,3800000,100000,33471721,334.717,0
39,3900000,100000,33541356,335.414,0
40,4000000,100000,33529416,335.294,0
41,4100000,100000,33465043,334.650,0
42,4200000,100000,33471756,334.718,0
43,4300000,100000,33479676,334.797,0
44,4400000,100000,33540397,335.404,0
45,4500000,100000,33469344,334.693,0
46,4600000,100000,33473832,334.738,0
47,4700000,100000,33471343,334.713,0
48,4800000,100000,33555432,335.554,0
49,4900000,100000,33576054,335.761,0
50,5000000,100000,33527653,335.277,0
51,5100000,100000,33481560,334.816,0
52,5200000,100000,33470022,334.700,0
53,5300000,100000,33464533,334.645,0
54,5400000,100000,33671826,336.718,0
55,5500000,100000,33470796,334.708,0
56,5600000,100000,33474067,334.741,0
57,5700000,100000,33568290,335.683,0
58,5800000,100000,33520140,335.201,0
59,5900000,100000,33462667,334.627,0
60,6000000,100000,33671556,336.716,0
61,6100000,100000,33564576,335.646,0
62,6200000,100000,33464629,334.646,0
63,6300000,100000,33603906,336.039,0
64,6400000,100000,33524934,335.249,0
65,6500000,100000,33576433,335.764,0
66,6600000,100000,33688602,336.886,0
67,6700000,100000,33471312,334.713,0
68,6800000,100000,33612043,336.120,0
69,6900000,100000,33468246,334.682,0
70,7000000,100000,33545298,335.453,0
71,7100000,100000,33574471,335.745,0
72,7200000,100000,33474762,334.748,0
73,7300000,100000,33465006,334.650,0
74,7400000,100000,33496807,334.968,0
75,7500000,100000,33463566,334.636,0
76,7600000,100000,33472074,334.721,0
77,7700000,100000,33479239,334.792,0
78,7800000,100000,33564252,335.643,0
79,7900000,100000,33470544,334.705,0
80,8000000,100000,33474697,334.747,0
81,8100000,100000,33538056,335.381,0
82,8200000,100000,33568524,335.685,0
83,8300000,100000,33517393,335.174,0
84,8400000,100000,33533328,335.333,0
85,8500000,100000,33482166,334.822,0
86,8600000,100000,33469711,334.697,0
87,8700000,100000,33464190,334.642,0
88,8800000,100000,33502548,335.025,0
89,8900000,100000,33688513,336.885,0
90,9000000,100000,33552576,335.526,0
91,9100000,100000,33588702,335.887,0
92,9200000,100000,33471871,334.719,0
93,9300000,100000,33463386,334.634,0
94,9400000,100000,33576270,335.763,0
95,9500000,100000,33469189,334.692,0
96,9600000,100000,33557736,335.577,0
97,9700000,100000,33480306,334.803,0
98,9800000,100000,33464521,334.645,0
99,9900000,100000,33484224,334.842,0
