block,first_iter,iters,elapsed_ns,avg_ns,mismatches
0,0,100000,33505932,335.059,0
1,100000,100000,33628254,336.283,0
2,200000,100000,33464455,334.645,0
3,300000,100000,33471876,334.719,0
4,400000,100000,33485238,334.852,0
5,500000,100000,33655453,336.555,0
6,600000,100000,33564810,335.648,0
7,700000,100000,33474276,334.743,0
8,800000,100000,33478525,334.785,0
9,900000,100000,33551184,335.512,0
10,1000000,100000,33576264,335.763,0
11,1100000,100000,33530485,335.305,0
12,1200000,100000,33472830,334.728,0
13,1300000,100000,33574944,335.749,0
14,1400000,100000,33470065,334.701,0
15,1500000,100000,33483564,334.836,0
16,1600000,100000,33464370,334.644,0
17,1700000,100000,33471835,334.718,0
18,1800000,100000,33505332,335.053,0
19,1900000,100000,33472056,334.721,0
20,2000000,100000,33538261,335.383,0
21,2100000,100000,33488106,334.881,0
22,2200000,100000,33468864,334.689,0
23,2300000,100000,33545497,335.455,0
24,2400000,100000,33484926,334.849,0
25,2500000,100000,33559314,335.593,0
26,2600000,100000,33471367,334.714,0
27,2700000,100000,33573444,335.734,0
28,2800000,100000,33638172,336.382,0
29,2900000,100000,33463291,334.633,0
30,3000000,100000,33530304,335.303,0
31,3100000,100000,33639462,336.395,0
32,3200000,100000,33475051,334.751,0
33,3300000,100000,33471600,334.716,0
34,3400000,100000,33565752,335.658,0
35,3500000,100000,33672361,336.724,0
36,3600000,100000,33464430,334.644,0
37,3700000,100000,33572490,335.725,0
38,3800000,100000,33576619,335.766,0
39,3900000,100000,33515898,335.159,0
40,4000000,100000,33512934,335.129,0
41,4100000,100000,33481339,334.813,0
42,4200000,100000,33566670,335.667,0
43,4300000,100000,33555060,335.551,0
44,4400000,100000,33486649,334.866,0
45,4500000,100000,33622554,336.226,0
46,4600000,100000,33576180,335.762,0
47,4700000,100000,33666151,336.662,0
48,4800000,100000,33465108,334.651,0
49,4900000,100000,33480402,334.804,0
50,5000000,100000,33467785,334.678,0
51,5100000,100000,33697770,336.978,0
52,5200000,100000,33489948,334.899,0
53,5300000,100000,33471811,334.718,0
54,5400000,100000,33515004,335.150,0
55,5500000,100000,33671748,336.717,0
56,5600000,100000,33469627,334.696,0
57,5700000,100000,33565530,335.655,0
58,5800000,100000,33577038,335.770,0
59,5900000,100000,33648619,336.486,0
60,6000000,100000,33494478,334.945,0
61,6100000,100000,33499302,334.993,0
62,6200000,100000,33696991,336.970,0
63,6300000,100000,33674934,336.749,0
64,6400000,100000,33560520,335.605,0
65,6500000,100000,33470389,334.704,0
66,6600000,100000,33474126,334.741,0
67,6700000,100000,33478302,334.783,0
68,6800000,100000,33509875,335.099,0
69,6900000,100000,33577074,335.771,0
70,7000000,100000,33525702,335.257,0
71,7100000,100000,33658279,336.583,0
72,7200000,100000,33479670,334.797,0
73,7300000,100000,33695448,336.954,0
74,7400000,100000,33482431,334.824,0
75,7500000,100000,33464250,334.642,0
76,7600000,100000,33471462,334.715,0
77,7700000,100000,33479683,334.797,0
78,7800000,100000,33511614,335.116,0
79,7900000,100000,33688782,336.888,0
80,8000000,100000,33488821,334.888,0
81,8100000,100000,33469644,334.696,0
82,8200000,100000,33559620,335.596,0
83,8300000,100000,33582265,335.823,0
84,8400000,100000,33539856,335.399,0
85,8500000,100000,33654546,336.545,0
86,8600000,100000,33478651,334.787,0
87,8700000,100000,33601716,336.017,0
88,8800000,100000,33558306,335.583,0
89,8900000,100000,33514741,335.147,0
90,9000000,100000,33482148,334.821,0
91,9100000,100000,33665106,336.651,0
92,9200000,100000,33560545,335.605,0
93,9300000,100000,33565728,335.657,0
94,9400000,100000,33483018,334.830,0
95,9500000,100000,33546397,335.464,0
96,9600000,100000,33524664,335.247,0
97,9700000,100000,33481752,334.818,0
98,9800000,100000,33464287,334.643,0
99,9900000,100000,33469692,334.697,0
100,10000000,100000,33480678,334.807,0
101,10100000,100000,33697633,336.976,0
102,10200000,100000,33463644,334.636,0
103,10300000,100000,33486576,334.866,0
104,10400000,100000,33526495,335.265,0
105,10500000,100000,33481266,334.813,0
106,10600000,100000,33475854,334.759,0
107,10700000,100000,33465205,334.652,0
108,10800000,100000,33575628,335.756,0
109,10900000,100000,33508056,335.081,0
110,11000000,100000,33481165,334.812,0
111,11100000,100000,33568986,335.690,0
112,11200000,100000,33567624,335.676,0
113,11300000,100000,33470035,334.700,0
114,11400000,100000,33500364,335.004,0
115,11500000,100000,33546822,335.468,0
116,11600000,100000,33469891,334.699,0
117,11700000,100000,33482214,334.822,0
118,11800000,100000,33568092,335.681,0
119,11900000,100000,33582835,335.828,0
120,12000000,100000,33570588,335.706,0
121,12100000,100000,33567372,335.674,0
122,12200000,100000,33580597,335.806,0
123,12300000,100000,33556464,335.565,0
124,12400000,100000,33541398,335.414,0
125,12500000,100000,33569689,335.697,0
126,12600000,100000,33522216,335.222,0
127,12700000,100000,33464304,334.643,0
128,12800000,100000,33481693,334.817,0
129,12900000,100000,33470328,334.703,0
130,13000000,100000,33472560,334.726,0
131,13100000,100000,33492289,334.923,0
132,13200000,100000,33564672,335.647,0
133,13300000,100000,33470874,334.709,0
134,13400000,100000,33577177,335.772,0
135,13500000,100000,33566058,335.661,0
136,13600000,100000,33470754,334.708,0
137,13700000,100000,33577579,335.776,0
138,13800000,100000,33529602,335.296,0
139,13900000,100000,33488292,334.883,0
140,14000000,100000,33508279,335.083,0
141,14100000,100000,33464520,334.645,0
142,14200000,100000,33511194,335.112,0
143,14300000,100000,33464065,334.641,0
144,14400000,100000,33470976,334.710,0
145,14500000,100000,33479466,334.795,0
146,14600000,100000,33602383,336.024,0
147,14700000,100000,33463626,334.636,0
148,14800000,100000,33481380,334.814,0
149,14900000,100000,33483085,334.831,0
150,15000000,100000,33552510,335.525,0
151,15100000,100000,33506166,335.062,0
152,15200000,100000,33470233,334.702,0
153,15300000,100000,33567498,335.675,0
154,15400000,100000,33473352,334.734,0
155,15500000,100000,33572485,335.725,0
156,15600000,100000,33575946,335.759,0
157,15700000,100000,33555840,335.558,0
158,15800000,100000,33564337,335.643,0
159,15900000,100000,33503532,335.035,0
160,16000000,100000,33471906,334.719,0
161,16100000,100000,33463393,334.634,0
162,16200000,100000,33488406,334.884,0
163,16300000,100000,33653184,336.532,0
164,16400000,100000,33555301,335.553,0
165,16500000,100000,33486816,334.868,0
166,16600000,100000,33464874,334.649,0
167,16700000,100000,33469627,334.696,0
168,16800000,100000,33574326,335.743,0
169,16900000,100000,33473334,334.733,0
170,17000000,100000,33557797,335.578,0
171,17100000,100000,33481326,334.813,0
172,17200000,100000,33536916,335.369,0
173,17300000,100000,33576571,335.766,0
174,17400000,100000,33469944,334.699,0
175,17500000,100000,33470226,334.702,0
176,17600000,100000,33491593,334.916,0
177,17700000,100000,33507060,335.071,0
178,17800000,100000,33718200,337.182,0
179,17900000,100000,33477085,334.771,0
180,18000000,100000,33568686,335.687,0
181,18100000,100000,33462522,334.625,0
182,18200000,100000,33678283,336.783,0
183,18300000,100000,33470244,334.702,0
184,18400000,100000,33463884,334.639,0
185,18500000,100000,33678445,336.784,0
186,18600000,100000,33527640,335.276,0
187,18700000,100000,33576210,335.762,0
188,18800000,100000,33657073,336.571,0
189,18900000,100000,33472308,334.723,0
190,19000000,100000,33487758,334.878,0
191,19100000,100000,33555289,335.553,0
192,19200000,100000,33600216,336.002,0
193,19300000,100000,33490788,334.908,0
194,19400000,100000,33566053,335.661,0
195,19500000,100000,33553998,335.540,0
196,19600000,100000,33482046,334.820,0
197,19700000,100000,33557893,335.579,0
198,19800000,100000,33664404,336.644,0
199,19900000,100000,33479256,334.793,0
200,20000000,100000,33464095,334.641,0
201,20100000,100000,33486798,334.868,0
202,20200000,100000,33559308,335.593,0
203,20300000,100000,33471811,334.718,0
204,20400000,100000,33478830,334.788,0
205,20500000,100000,33473778,334.738,0
206,20600000,100000,33558949,335.589,0
207,20700000,100000,33480570,334.806,0
208,20800000,100000,33477624,334.776,0
209,20900000,100000,33567391,335.674,0
210,21000000,100000,33577200,335.772,0
211,21100000,100000,33470118,334.701,0
212,21200000,100000,33652567,336.526,0
213,21300000,100000,33472938,334.729,0
214,21400000,100000,33571014,335.710,0
215,21500000,100000,33659113,336.591,0
216,21600000,100000,33484044,334.840,0
217,21700000,100000,33470646,334.706,0
218,21800000,100000,33577051,335.771,0
219,21900000,100000,33564528,335.645,0
220,22000000,100000,33463890,334.639,0
221,22100000,100000,33582757,335.828,0
222,22200000,100000,33462858,334.629,0
223,22300000,100000,33566832,335.668,0
224,22400000,100000,33486925,334.869,0
225,22500000,100000,33464718,334.647,0
226,22600000,100000,33470100,334.701,0
227,22700000,100000,33573571,335.736,0
228,22800000,100000,33472908,334.729,0
229,22900000,100000,33550854,335.509,0
230,23000000,100000,33576865,335.769,0
231,23100000,100000,33565518,335.655,0
232,23200000,100000,33566778,335.668,0
233,23300000,100000,33478891,334.789,0
234,23400000,100000,33565740,335.657,0
235,23500000,100000,33677970,336.780,0
236,23600000,100000,33599503,335.995,0
237,23700000,100000,33475212,334.752,0
238,23800000,100000,33585180,335.852,0
239,23900000,100000,33570289,335.703,0
240,24000000,100000,33544746,335.447,0
241,24100000,100000,33604572,336.046,0
242,24200000,100000,33523933,335.239,0
243,24300000,100000,33553044,335.530,0
244,24400000,100000,33488604,334.886,0
245,24500000,100000,33533119,335.331,0
246,24600000,100000,33471174,334.712,0
247,24700000,100000,33513330,335.133,0
248,24800000,100000,33472033,334.720,0
249,24900000,100000,33608946,336.089,0
250,25000000,100000,33469446,334.694,0
251,25100000,100000,33470875,334.709,0
252,25200000,100000,33531882,335.319,0
253,25300000,100000,33474426,334.744,0
254,25400000,100000,33473383,334.734,0
255,25500000,100000,33482478,334.825,0
256,25600000,100000,33510876,335.109,0
257,25700000,100000,33477601,334.776,0
258,25800000,100000,33480198,334.802,0
259,25900000,100000,33518214,335.182,0
260,26000000,100000,33473827,334.738,0
261,26100000,100000,33485550,334.856,0
262,26200000,100000,33601260,336.013,0
263,26300000,100000,33500869,335.009,0
264,26400000,100000,33586728,335.867,0
265,26500000,100000,33558948,335.589,0
