block,first_iter,iters,elapsed_ns,avg_ns,mismatches
0,0,100000,33507276,335.073,0
1,100000,100000,33581256,335.813,0
2,200000,100000,33568879,335.689,0
3,300000,100000,33531204,335.312,0
4,400000,100000,33463758,334.638,0
5,500000,100000,33576259,335.763,0
6,600000,100000,33695316,336.953,0
7,700000,100000,33574560,335.746,0
8,800000,100000,33566233,335.662,0
9,900000,100000,33614070,336.141,0
10,1000000,100000,33579684,335.797,0
11,1100000,100000,33548341,335.483,0
12,1200000,100000,33523296,335.233,0
13,1300000,100000,33483594,334.836,0
14,1400000,100000,33613411,336.134,0
15,1500000,100000,33469680,334.697,0
16,1600000,100000,33499140,334.991,0
17,1700000,100000,33471409,334.714,0
18,1800000,100000,33555600,335.556,0
19,1900000,100000,33481602,334.816,0
20,2000000,100000,33463747,334.637,0
21,2100000,100000,33513366,335.134,0
22,2200000,100000,33565416,335.654,0
23,2300000,100000,33464737,334.647,0
24,2400000,100000,33480822,334.808,0
25,2500000,100000,33552330,335.523,0
26,2600000,100000,33525595,335.256,0
27,2700000,100000,33484512,334.845,0
28,2800000,100000,33475284,334.753,0
29,2900000,100000,33463435,334.634,0
30,3000000,100000,33576540,335.765,0
31,3100000,100000,33641136,336.411,0
32,3200000,100000,33648511,336.485,0
33,3300000,100000,33480792,334.808,0
34,3400000,100000,33524070,335.241,0
35,3500000,100000,33566293,335.663,0
36,3600000,100000,33473646,334.736,0
37,3700000,100000,33471570,334.716,0
38,3800000,100000,33478687,334.787,0
39,3900000,100000,33502464,335.025,0
40,4000000,100000,33563754,335.638,0
41,4100000,100000,33476557,334.766,0
42,4200000,100000,33472680,334.727,0
43,4300000,100000,33463632,334.636,0
44,4400000,100000,33481453,334.815,0
45,4500000,100000,33510390,335.104,0
46,4600000,100000,33471432,334.714,0
47,4700000,100000,33683959,336.840,0
48,4800000,100000,33614208,336.142,0
49,4900000,100000,33564930,335.649,0
50,5000000,100000,33569329,335.693,0
51,5100000,100000,33567126,335.671,0
52,5200000,100000,33567678,335.677,0
53,5300000,100000,33506677,335.067,0
54,5400000,100000,33463668,334.637,0
