block,first_iter,iters,elapsed_ns,avg_ns,mismatches
0,0,100000,36266184,362.662,0
1,100000,100000,34082106,340.821,0
2,200000,100000,33906907,339.069,0
3,300000,100000,36212736,362.127,0
4,400000,100000,34046760,340.468,0
5,500000,100000,33927301,339.273,0
6,600000,100000,36080766,360.808,0
7,700000,100000,34142442,341.424,0
8,800000,100000,33970411,339.704,0
9,900000,100000,36137292,361.373,0
10,1000000,100000,34166220,341.662,0
11,1100000,100000,33477799,334.778,0
12,1200000,100000,36979272,369.793,0
13,1300000,100000,34482174,344.822,0
14,1400000,100000,34172473,341.725,0
15,1500000,100000,34198914,341.989,0
16,1600000,100000,34073892,340.739,0
17,1700000,100000,34020415,340.204,0
18,1800000,100000,33998814,339.988,0
19,1900000,100000,34025334,340.253,0
20,2000000,100000,34309339,343.093,0
21,2100000,100000,33936702,339.367,0
22,2200000,100000,34322352,343.224,0
23,2300000,100000,34027789,340.278,0
24,2400000,100000,34151046,341.510,0
25,2500000,100000,34131720,341.317,0
26,2600000,100000,33914233,339.142,0
27,2700000,100000,34049958,340.500,0
28,2800000,100000,34215372,342.154,0
29,2900000,100000,33918523,339.185,0
30,3000000,100000,33986382,339.864,0
31,3100000,100000,34286106,342.861,0
32,3200000,100000,34053763,340.538,0
33,3300000,100000,34005798,340.058,0
34,3400000,100000,34220652,342.207,0
35,3500000,100000,34040485,340.405,0
36,3600000,100000,33942120,339.421,0
37,3700000,100000,34115898,341.159,0
38,3800000,100000,34144303,341.443,0
39,3900000,100000,34003626,340.036,0
40,4000000,100000,34207327,342.073,0
41,4100000,100000,34050240,340.502,0
42,4200000,100000,34058838,340.588,0
43,4300000,100000,33921739,339.217,0
44,4400000,100000,33958446,339.584,0
45,4500000,100000,33795588,337.956,0
46,4600000,100000,33927373,339.274,0
47,4700000,100000,34317312,343.173,0
48,4800000,100000,34137450,341.375,0
49,4900000,100000,34256431,342.564,0
50,5000000,100000,34100580,341.006,0
51,5100000,100000,34000440,340.004,0
52,5200000,100000,34082827,340.828,0
53,5300000,100000,33964020,339.640,0
54,5400000,100000,34411374,344.114,0
55,5500000,100000,33836335,338.363,0
56,5600000,100000,34216620,342.166,0
57,5700000,100000,34156098,341.561,0
58,5800000,100000,33926665,339.267,0
59,5900000,100000,34176954,341.770,0
60,6000000,100000,34111122,341.111,0
61,6100000,100000,33954967,339.550,0
62,6200000,100000,34226634,342.266,0
63,6300000,100000,34189710,341.897,0
64,6400000,100000,34009207,340.092,0
65,6500000,100000,34210686,342.107,0
66,6600000,100000,34105692,341.057,0
67,6700000,100000,33917773,339.178,0
68,6800000,100000,34055292,340.553,0
69,6900000,100000,34148886,341.489,0
70,7000000,100000,34043599,340.436,0
71,7100000,100000,34040226,340.402,0
72,7200000,100000,34365858,343.659,0
73,7300000,100000,34033087,340.331,0
74,7400000,100000,33976434,339.764,0
75,7500000,100000,34131414,341.314,0
76,7600000,100000,34213351,342.134,0
77,7700000,100000,34001700,340.017,0
78,7800000,100000,33482172,334.822,0
79,7900000,100000,34012237,340.122,0
80,8000000,100000,34278438,342.784,0
81,8100000,100000,34203642,342.036,0
82,8200000,100000,34192609,341.926,0
83,8300000,100000,34135188,341.352,0
84,8400000,100000,34017096,340.171,0
85,8500000,100000,34115263,341.153,0
86,8600000,100000,34095864,340.959,0
87,8700000,100000,34476912,344.769,0
88,8800000,100000,33633457,336.335,0
89,8900000,100000,34340508,343.405,0
90,9000000,100000,34087806,340.878,0
91,9100000,100000,34264453,342.645,0
92,9200000,100000,33979788,339.798,0
93,9300000,100000,34047888,340.479,0
94,9400000,100000,34229587,342.296,0
95,9500000,100000,34117524,341.175,0
96,9600000,100000,33930024,339.300,0
97,9700000,100000,34123063,341.231,0
98,9800000,100000,34138656,341.387,0
99,9900000,100000,34043335,340.433,0
100,10000000,100000,34162002,341.620,0
101,10100000,100000,34114548,341.145,0
102,10200000,100000,33923701,339.237,0
103,10300000,100000,34028538,340.285,0
104,10400000,100000,34229814,342.298,0
105,10500000,100000,33936943,339.369,0
106,10600000,100000,34082166,340.822,0
107,10700000,100000,34275516,342.755,0
108,10800000,100000,33945787,339.458,0
109,10900000,100000,33999564,339.996,0
110,11000000,100000,34143606,341.436,0
111,11100000,100000,33673633,336.736,0
112,11200000,100000,33787956,337.880,0
113,11300000,100000,34151460,341.515,0
114,11400000,100000,34079257,340.793,0
115,11500000,100000,34298634,342.986,0
116,11600000,100000,34115754,341.158,0
117,11700000,100000,34008847,340.088,0
118,11800000,100000,34054506,340.545,0
119,11900000,100000,34015770,340.158,0
120,12000000,100000,34234807,342.348,0
121,12100000,100000,34103916,341.039,0
122,12200000,100000,34035930,340.359,0
123,12300000,100000,34292197,342.922,0
124,12400000,100000,33983628,339.836,0
125,12500000,100000,34125750,341.257,0
126,12600000,100000,34191415,341.914,0
127,12700000,100000,33933186,339.332,0
128,12800000,100000,34072170,340.722,0
129,12900000,100000,34264039,342.640,0
130,13000000,100000,34131450,341.315,0
131,13100000,100000,34085424,340.854,0
132,13200000,100000,34200889,342.009,0
133,13300000,100000,33943350,339.433,0
134,13400000,100000,33977598,339.776,0
135,13500000,100000,34234717,342.347,0
136,13600000,100000,33931998,339.320,0
137,13700000,100000,34079190,340.792,0
138,13800000,100000,34208449,342.084,0
139,13900000,100000,34016040,340.160,0
140,14000000,100000,33907164,339.072,0
141,14100000,100000,34101751,341.018,0
142,14200000,100000,34176804,341.768,0
143,14300000,100000,34002504,340.025,0
144,14400000,100000,33944227,339.442,0
145,14500000,100000,33640026,336.400,0
146,14600000,100000,33913320,339.133,0
147,14700000,100000,34321621,343.216,0
148,14800000,100000,34114638,341.146,0
149,14900000,100000,34133202,341.332,0
150,15000000,100000,34016701,340.167,0
151,15100000,100000,34014690,340.147,0
152,15200000,100000,34130676,341.307,0
153,15300000,100000,34054081,340.541,0
154,15400000,100000,34455360,344.554,0
155,15500000,100000,33699180,336.992,0
156,15600000,100000,34337389,343.374,0
157,15700000,100000,34091364,340.914,0
158,15800000,100000,34183314,341.833,0
159,15900000,100000,34032685,340.327,0
160,16000000,100000,34083822,340.838,0
161,16100000,100000,34211053,342.111,0
162,16200000,100000,33922668,339.227,0
163,16300000,100000,33996990,339.970,0
164,16400000,100000,34214857,342.149,0
165,16500000,100000,34160910,341.609,0
166,16600000,100000,33923508,339.235,0
167,16700000,100000,34189753,341.898,0
168,16800000,100000,34089120,340.891,0
169,16900000,100000,33904296,339.043,0
170,17000000,100000,34072897,340.729,0
171,17100000,100000,34211598,342.116,0
172,17200000,100000,34008462,340.085,0
173,17300000,100000,34059841,340.598,0
174,17400000,100000,34311282,343.113,0
175,17500000,100000,33981192,339.812,0
176,17600000,100000,34179175,341.792,0
177,17700000,100000,34256400,342.564,0
178,17800000,100000,33580548,335.805,0
