time_h,avg_ns
0.000009329,335.849
0.000018634,334.987
0.000027934,334.792
0.000037265,335.902
0.000046595,335.881
0.000055915,335.518
0.000065237,335.595
0.000074570,336.003
0.000083866,334.644
0.000093190,335.667
0.000102541,336.627
0.000111838,334.716
0.000121165,335.746
0.000130460,334.645
0.000139757,334.692
0.000149063,334.992
0.000158387,335.663
0.000167697,335.170
0.000177050,336.722
0.000186408,336.887
0.000195745,336.112
0.000205047,334.894
0.000214343,334.644
0.000223666,335.642
0.000232966,334.782
0.000242264,334.715
0.000251598,336.024
0.000260925,335.802
0.000270267,336.307
0.000279568,334.824
0.000288891,335.648
0.000298187,334.654
0.000307537,336.596
0.000316847,335.149
0.000326151,334.928
0.000335451,334.817
0.000344750,334.762
0.000354083,336.000
0.000363412,335.817
0.000372710,334.743
0.000382006,334.651
0.000391333,335.786
0.000400692,336.918
0.000410019,335.787
0.000419378,336.897
0.000428676,334.743
0.000437976,334.809
0.000447285,335.125
0.000456595,335.160
0.000465894,334.744
0.000475213,335.475
0.000484508,334.641
0.000493811,334.905
0.000503170,336.912
0.000512469,334.783
0.000521799,335.865
0.000531113,335.324
0.000540441,335.773
0.000549736,334.633
0.000559034,334.718
0.000568384,336.614
0.000577712,335.796
0.000587030,335.447
0.000596341,335.200
0.000605665,335.659
0.000614988,335.627
0.000624288,334.824
0.000633584,334.644
0.000642881,334.711
0.000652207,335.721
0.000661531,335.666
0.000670857,335.745
0.000680178,335.562
0.000689476,334.702
0.000698774,334.741
0.000708072,334.708
0.000717394,335.592
0.000726694,334.811
0.000735989,334.632
0.000745300,335.195
0.000754600,334.792
0.000763922,335.594
0.000773237,335.330
0.000782564,335.785
0.000791906,336.297
0.000801201,334.644
0.000810502,334.815
0.000819797,334.633
0.000829124,335.760
0.000838421,334.694
0.000847716,334.645
0.000857019,334.900
0.000866316,334.683
0.000875676,336.974
0.000885006,335.867
0.000894304,334.723
0.000903599,334.631
0.000912899,334.804
0.000922217,335.438
0.000931551,336.006
0.000940858,335.081
0.000950154,334.639
0.000959487,336.007
0.000968786,334.740
0.000978102,335.375
0.000987428,335.745
0.000996750,335.593
0.001006047,334.695
0.001015345,334.736
0.001024643,334.714
0.001033940,334.707
0.001043272,335.958
0.001052582,335.145
0.001061880,334.717
0.001071206,335.743
0.001080528,335.598
0.001089825,334.692
0.001099125,334.788
0.001108422,334.715
0.001117756,336.024
0.001127084,335.789
0.001136380,334.666
0.001145681,334.828
0.001154980,334.759
0.001164276,334.671
0.001173603,335.777
0.001182925,335.586
0.001192263,336.164
0.001201588,335.682
0.001210885,334.720
0.001220205,335.493
0.001229505,334.809
0.001238802,334.701
0.001248124,335.590
0.001257424,334.805
0.001266720,334.634
0.001276049,335.877
0.001285345,334.646
0.001294643,334.717
0.001303943,334.793
0.001313301,336.901
0.001322639,336.179
0.001331991,336.649
0.001341288,334.709
0.001350596,335.095
0.001359897,334.817
0.001369193,334.674
0.001378518,335.687
0.001387844,335.750
0.001397140,334.651
0.001406437,334.701
0.001415745,335.069
0.001425044,334.752
0.001434368,335.688
0.001443666,334.721
0.001452961,334.633
0.001462262,334.817
0.001471559,334.700
0.001480855,334.647
0.001490159,334.947
0.001499494,336.063
0.001508805,335.191
0.001518131,335.754
0.001527456,335.695
0.001536752,334.639
0.001546107,336.784
0.001555431,335.652
0.001564755,335.687
0.001574053,334.717
0.001583367,335.325
0.001592668,334.814
0.001601999,335.931
0.001611338,336.207
0.001620644,334.987
0.001629952,335.118
0.001639250,334.698
0.001648552,334.890
0.001657876,335.664
0.001667195,335.499
0.001676498,334.896
0.001685821,335.635
0.001695120,334.762
0.001704474,336.735
0.001713770,334.650
0.001723071,334.851
0.001732367,334.638
0.001741664,334.717
0.001750963,334.734
0.001760260,334.722
0.001769611,336.611
0.001778938,335.796
0.001788289,336.605
0.001797608,335.485
0.001806908,334.809
0.001816246,336.160
0.001825580,336.043
0.001834887,335.061
0.001844185,334.720
0.001853511,335.744
0.001862833,335.581
0.001872150,335.393
0.001881448,334.742
0.001890770,335.593
0.001900065,334.636
0.001909371,335.015
0.001918689,335.445
0.001927987,334.715
0.001937313,335.745
0.001946609,334.644
0.001955906,334.696
0.001965231,335.705
0.001974529,334.739
0.001983862,335.960
0.001993162,334.816
0.002002484,335.583
0.002011792,335.104
0.002021117,335.684
0.002030439,335.609
0.002039740,334.841
0.002049037,334.660
0.002058334,334.725
0.002067634,334.767
0.002076972,336.184
0.002086280,335.091
0.002095581,334.839
0.002104880,334.760
0.002114187,335.064
0.002123514,335.761
0.002132872,336.897
0.002142170,334.715
0.002151465,334.623
0.002160781,335.384
0.002170123,336.293
0.002179455,335.953
0.002188753,334.743
0.002198053,334.777
0.002207350,334.719
0.002216647,334.665
0.002226000,336.718
0.002235320,335.541
0.002244622,334.860
0.002253953,335.902
0.002263284,335.914
0.002272582,334.751
0.002281908,335.735
0.002291224,335.382
0.002300523,334.765
0.002309832,335.103
0.002319127,334.641
0.002328461,335.997
0.002337781,335.544
0.002347077,334.648
0.002356382,334.970
0.002365691,335.123
0.002374988,334.714
0.002384313,335.689
0.002393637,335.671
0.002402984,336.490
0.002412311,335.767
0.002421653,336.307
0.002430978,335.694
0.002440276,334.718
0.002449571,334.635
0.002458871,334.816
0.002468205,336.000
0.002477523,335.474
0.002486850,335.750
0.002496172,335.606
0.002505472,334.782
0.002514771,334.767
0.002524077,335.035
0.002533400,335.611
0.002542701,334.834
0.002551996,334.644
0.002561321,335.678
0.002570621,334.799
0.002579952,335.936
0.002589279,335.764
0.002598585,335.019
0.002607930,336.401
0.002617234,334.944
0.002626558,335.669
0.002635853,334.627
0.002645180,335.760
0.002654477,334.697
0.002663772,334.641
0.002673099,335.759
0.002682394,334.632
0.002691692,334.711
0.002701017,335.687
0.002710333,335.381
0.002719628,334.627
0.002728924,334.644
0.002738239,335.370
0.002747539,334.794
0.002756838,334.740
0.002766133,334.642
0.002775440,335.052
0.002784736,334.639
0.002794055,335.490
0.002803382,335.788
0.002812700,335.430
0.002822025,335.701
0.002831377,336.677
0.002840701,335.677
0.002850007,335.004
0.002859308,334.847
0.002868622,335.278
0.002877957,336.075
0.002887254,334.698
0.002896550,334.653
0.002905877,335.757
0.002915208,335.932
0.002924527,335.488
0.002933852,335.688
0.002943212,336.972
0.002952508,334.638
0.002961835,335.762
0.002971132,334.698
0.002980454,335.602
0.002989783,335.848
0.002999079,334.643
0.003008379,334.821
0.003017675,334.629
0.003026972,334.724
0.003036299,335.748
0.003045606,335.074
0.003054904,334.706
0.003064261,336.865
0.003073559,334.732
0.003082882,335.605
0.003092182,334.825
0.003101478,334.638
0.003110812,336.016
0.003120165,336.708
0.003129460,334.643
0.003138767,335.053
0.003148092,335.694
0.003157390,334.716
0.003166688,334.742
0.003176012,335.670
0.003185308,334.639
0.003194635,335.766
0.003203958,335.651
0.003213275,335.415
0.003222607,335.943
0.003231945,336.178
0.003241267,335.585
0.003250592,335.692
0.003259890,334.728
0.003269196,335.008
0.003278496,334.810
0.003287793,334.697
0.003297101,335.065
0.003306425,335.668
0.003315720,334.641
0.003325047,335.759
0.003334369,335.591
0.003343693,335.665
0.003353013,335.533
0.003362336,335.620
0.003371642,335.020
0.003380968,335.716
0.003390293,335.713
0.003399624,335.930
0.003408951,335.762
0.003418247,334.636
0.003427544,334.719
0.003436870,335.743
0.003446166,334.651
0.003455494,335.811
0.003464816,335.593
0.003474130,335.272
0.003483437,335.071
0.003492736,334.773
0.003502032,334.643
0.003511360,335.796
0.003520657,334.724
0.003529953,334.653
0.003539281,335.791
0.003548604,335.619
0.003557901,334.716
0.003567200,334.755
0.003576525,335.702
0.003585826,334.820
0.003595122,334.657
0.003604419,334.700
0.003613744,335.694
0.003623041,334.712
0.003632337,334.646
0.003641649,335.235
0.003650945,334.652
0.003660243,334.728
0.003669543,334.800
0.003678865,335.591
0.003688162,334.690
0.003697460,334.738
0.003706758,334.713
0.003716080,335.593
0.003725383,334.909
0.003734678,334.639
0.003744032,336.717
0.003753329,334.701
0.003762651,335.597
0.003771959,335.088
0.003781279,335.526
0.003790577,334.713
0.003799907,335.905
0.003809231,335.657
0.003818527,334.636
0.003827853,335.763
0.003837151,334.698
0.003846473,335.590
0.003855773,334.809
0.003865131,336.894
0.003874481,336.614
0.003883807,335.719
0.003893123,335.388
0.003902472,336.554
0.003911796,335.657
0.003921109,335.265
0.003930434,335.730
0.003939759,335.700
0.003949078,335.449
0.003958405,335.801
0.003967729,335.657
0.003977028,334.746
0.003986354,335.755
0.003995650,334.642
0.004004947,334.697
0.004014245,334.744
0.004023543,334.706
0.004032902,336.943
0.004042251,336.570
0.004051573,335.586
0.004060879,335.022
0.004070176,334.694
0.004079499,335.596
0.004088799,334.815
0.004098121,335.590
0.004107418,334.709
0.004116723,334.954
0.004126020,334.716
0.004135316,334.639
0.004144644,335.823
0.004153987,336.323
0.004163311,335.695
0.004172609,334.716
0.004181931,335.593
0.004191232,334.833
0.004200528,334.646
0.004209849,335.556
0.004219149,334.806
0.004228445,334.651
0.004237742,334.702
0.004247093,336.643
0.004256391,334.713
0.004265686,334.636
0.004274989,334.912
0.004284301,335.209
0.004293598,334.711
0.004302898,334.796
0.004312194,334.643
0.004321520,335.754
0.004330816,334.636
0.004340140,335.661
0.004349438,334.728
0.004358747,335.118
0.004368042,334.631
0.004377342,334.813
0.004386666,335.651
0.004395988,335.601
0.004405288,334.811
0.004414606,335.422
0.004423930,335.667
0.004433254,335.683
0.004442598,336.379
0.004451946,336.527
0.004461321,337.495
0.004470619,334.739
0.004479926,335.053
0.004489225,334.748
0.004498537,335.219
0.004507837,334.820
0.004517156,335.474
0.004526454,334.718
0.004535780,335.750
0.004545076,334.647
0.004554399,335.646
0.004563700,334.845
0.004573014,335.280
0.004582336,335.592
0.004591636,334.814
0.004600932,334.635
0.004610258,335.762
0.004619555,334.697
0.004628851,334.648
0.004638153,334.863
0.004647449,334.644
0.004656766,335.429
0.004666064,334.728
0.004675374,335.155
0.004684696,335.587
0.004694023,335.766
0.004703349,335.736
0.004712645,334.656
0.004721945,334.813
0.004731256,335.204
0.004740579,335.625
0.004749889,335.152
0.004759188,334.750
0.004768488,334.797
0.004777793,334.989
0.004787090,334.698
0.004796415,335.693
0.004805712,334.717
0.004815055,336.321
0.004824355,334.824
0.004833651,334.635
0.004842949,334.722
0.004852275,335.735
0.004861570,334.654
0.004870907,336.100
0.004880234,335.803
0.004889532,334.714
0.004898828,334.647
0.004908128,334.814
0.004917424,334.634
0.004926750,335.764
0.004936048,334.701
0.004945371,335.656
0.004954702,335.891
0.004964009,335.052
0.004973334,335.702
0.004982659,335.711
0.004991957,334.728
0.005001253,334.659
0.005010604,336.634
0.005019925,335.538
0.005029246,335.577
0.005038547,334.826
0.005047843,334.667
0.005057141,334.731
0.005066466,335.689
0.005075763,334.710
0.005085063,334.794
0.005094359,334.646
0.005103656,334.700
0.005112955,334.747
0.005122303,336.553
0.005131626,335.596
0.005140979,336.718
0.005150301,335.586
0.005159598,334.711
0.005168901,334.904
0.005178197,334.645
0.005187497,334.803
0.005196822,335.701
0.005206120,334.720
0.005215415,334.638
0.005224716,334.816
0.005234011,334.638
0.005243312,334.816
0.005252609,334.698
0.005261931,335.603
0.005271231,334.814
0.005280539,335.069
0.005289851,335.239
0.005299156,334.990
0.005308470,335.291
0.005317792,335.596
0.005327119,335.771
0.005336416,334.702
0.005345763,336.491
0.005355071,335.090
0.005364367,334.645
0.005373665,334.724
0.005383016,336.643
0.005392340,335.664
0.005401666,335.744
0.005410973,335.052
0.005420318,336.400
0.005429616,334.744
0.005438917,334.821
0.005448235,335.451
0.005457535,334.812
0.005466857,335.585
0.005476181,335.665
0.005485485,334.925
0.005494800,335.340
0.005504097,334.698
0.005513395,334.748
0.005522693,334.716
0.005531991,334.730
0.005541325,336.025
0.005550647,335.594
