block,first_iter,iters,elapsed_ns,avg_ns,mismatches
0,0,10000,3344766,334.477,0
1,10000,10000,3344322,334.432,0
2,20000,10000,3405642,340.564,0
3,30000,10000,3344202,334.420,0
4,40000,10000,3344142,334.414,0
5,50000,10000,3375678,337.568,0
6,60000,10000,3344232,334.423,0
7,70000,10000,3344088,334.409,0
8,80000,10000,3368509,336.851,0
9,90000,10000,3344184,334.418,0
10,100000,10000,3344016,334.402,0
11,110000,10000,3371832,337.183,0
12,120000,10000,3344184,334.418,0
13,130000,10000,3344022,334.402,0
14,140000,10000,3366492,336.649,0
15,150000,10000,3344172,334.417,0
16,160000,10000,3344064,334.406,0
17,170000,10000,3359664,335.966,0
18,180000,10000,3376368,337.637,0
19,190000,10000,3344196,334.420,0
20,200000,10000,3389292,338.929,0
21,210000,10000,3344238,334.424,0
22,220000,10000,3358212,335.821,0
23,230000,10000,3344172,334.417,0
24,240000,10000,3344076,334.408,0
25,250000,10000,3360624,336.062,0
26,260000,10000,3344142,334.414,0
27,270000,10000,3344166,334.417,0
28,280000,10000,3367662,336.766,0
29,290000,10000,3344280,334.428,0
30,300000,10000,3344772,334.477,0
31,310000,10000,3394260,339.426,0
32,320000,10000,3344196,334.420,0
33,330000,10000,3376290,337.629,0
34,340000,10000,3367674,336.767,0
35,350000,10000,3376332,337.633,0
36,360000,10000,3344070,334.407,0
37,370000,10000,3359388,335.939,0
38,380000,10000,3376201,337.620,0
39,390000,10000,3344076,334.408,0
40,400000,10000,3367680,336.768,0
41,410000,10000,3344184,334.418,0
42,420000,10000,3344064,334.406,0
43,430000,10000,3358368,335.837,0
44,440000,10000,3344196,334.420,0
45,450000,10000,3344076,334.408,0
46,460000,10000,3398124,339.812,0
47,470000,10000,3344190,334.419,0
48,480000,10000,3344070,334.407,0
49,490000,10000,3358710,335.871,0
50,500000,10000,3344148,334.415,0
51,510000,10000,3344130,334.413,0
52,520000,10000,3357990,335.799,0
53,530000,10000,3344208,334.421,0
54,540000,10000,3376260,337.626,0
55,550000,10000,3369882,336.988,0
56,560000,10000,3344142,334.414,0
57,570000,10000,3344082,334.408,0
58,580000,10000,3357654,335.765,0
59,590000,10000,3344220,334.422,0
60,600000,10000,3344490,334.449,0
61,610000,10000,3363540,336.354,0
62,620000,10000,3344238,334.424,0
63,630000,10000,3344154,334.415,0
64,640000,10000,3383226,338.323,0
65,650000,10000,3344262,334.426,0
66,660000,10000,3344130,334.413,0
67,670000,10000,3365706,336.571,0
68,680000,10000,3344149,334.415,0
69,690000,10000,3344112,334.411,0
70,700000,10000,3358968,335.897,0
71,710000,10000,3344106,334.411,0
72,720000,10000,3344100,334.410,0
73,730000,10000,3357888,335.789,0
74,740000,10000,3376368,337.637,0
75,750000,10000,3344124,334.412,0
76,760000,10000,3357684,335.768,0
77,770000,10000,3344160,334.416,0
78,780000,10000,3376194,337.619,0
79,790000,10000,3357762,335.776,0
80,800000,10000,3344046,334.405,0
81,810000,10000,3344010,334.401,0
82,820000,10000,3375516,337.552,0
83,830000,10000,3344262,334.426,0
84,840000,10000,3344076,334.408,0
85,850000,10000,3358920,335.892,0
86,860000,10000,3344238,334.424,0
87,870000,10000,3376104,337.610,0
88,880000,10000,3358128,335.813,0
89,890000,10000,3344202,334.420,0
90,900000,10000,3344688,334.469,0
91,910000,10000,3363378,336.338,0
92,920000,10000,3344202,334.420,0
93,930000,10000,3344088,334.409,0
94,940000,10000,3358812,335.881,0
95,950000,10000,3344196,334.420,0
96,960000,10000,3344076,334.408,0
97,970000,10000,3357936,335.794,0
98,980000,10000,3344119,334.412,0
99,990000,10000,3344106,334.411,0
